cluster,comments,config_context,config_template,created,custom_fields,description,device,disk,display,display_url,id,interface_count,last_updated,local_context_data,memory,name,owner,platform,primary_ip,primary_ip4,primary_ip6,role,serial,site,start_on_boot,status,tags,tenant,url,vcpus,virtual_disk_count
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:26.591642Z,{},,,,vm92,http://192.168.65.40:8000/virtualization/virtual-machines/92/,92,4,2026-03-01T05:36:26.591659Z,,,vm92,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/92/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:26.683236Z,{},,,,vm93,http://192.168.65.40:8000/virtualization/virtual-machines/93/,93,4,2026-03-01T05:36:26.683254Z,,,vm93,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/93/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:26.780071Z,{},,,,vm94,http://192.168.65.40:8000/virtualization/virtual-machines/94/,94,4,2026-03-01T05:36:26.780089Z,,,vm94,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/94/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:26.876289Z,{},,,,vm95,http://192.168.65.40:8000/virtualization/virtual-machines/95/,95,4,2026-03-01T05:36:26.876306Z,,,vm95,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/95/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:26.973328Z,{},,,,vm96,http://192.168.65.40:8000/virtualization/virtual-machines/96/,96,4,2026-03-01T05:36:26.973345Z,,,vm96,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/96/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:27.065126Z,{},,,,vm97,http://192.168.65.40:8000/virtualization/virtual-machines/97/,97,4,2026-03-01T05:36:27.065143Z,,,vm97,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/97/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:27.153342Z,{},,,,vm98,http://192.168.65.40:8000/virtualization/virtual-machines/98/,98,4,2026-03-01T05:36:27.153358Z,,,vm98,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/98/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:27.244381Z,{},,,,vm99,http://192.168.65.40:8000/virtualization/virtual-machines/99/,99,4,2026-03-01T05:36:27.244397Z,,,vm99,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/99/,,0
"{""description"": """", ""display"": ""DO-NYC1"", ""id"": 5, ""name"": ""DO-NYC1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/5/""}",,{},,2026-03-01T05:36:27.338002Z,{},,,,vm100,http://192.168.65.40:8000/virtualization/virtual-machines/100/,100,4,2026-03-01T05:36:27.338020Z,,,vm100,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/100/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:27.428440Z,{},,,,vm101,http://192.168.65.40:8000/virtualization/virtual-machines/101/,101,4,2026-03-01T05:36:27.428457Z,,,vm101,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/101/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:27.517316Z,{},,,,vm102,http://192.168.65.40:8000/virtualization/virtual-machines/102/,102,4,2026-03-01T05:36:27.517334Z,,,vm102,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/102/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:27.604433Z,{},,,,vm103,http://192.168.65.40:8000/virtualization/virtual-machines/103/,103,4,2026-03-01T05:36:27.604451Z,,,vm103,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/103/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:27.693469Z,{},,,,vm104,http://192.168.65.40:8000/virtualization/virtual-machines/104/,104,4,2026-03-01T05:36:27.693486Z,,,vm104,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/104/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:27.779579Z,{},,,,vm105,http://192.168.65.40:8000/virtualization/virtual-machines/105/,105,4,2026-03-01T05:36:27.779596Z,,,vm105,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/105/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:27.867097Z,{},,,,vm106,http://192.168.65.40:8000/virtualization/virtual-machines/106/,106,4,2026-03-01T05:36:27.867115Z,,,vm106,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/106/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:27.955096Z,{},,,,vm107,http://192.168.65.40:8000/virtualization/virtual-machines/107/,107,4,2026-03-01T05:36:27.955113Z,,,vm107,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/107/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.070827Z,{},,,,vm108,http://192.168.65.40:8000/virtualization/virtual-machines/108/,108,4,2026-03-01T05:36:28.070844Z,,,vm108,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/108/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.209932Z,{},,,,vm109,http://192.168.65.40:8000/virtualization/virtual-machines/109/,109,4,2026-03-01T05:36:28.209949Z,,,vm109,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/109/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.295498Z,{},,,,vm110,http://192.168.65.40:8000/virtualization/virtual-machines/110/,110,4,2026-03-01T05:36:28.295515Z,,,vm110,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/110/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.381540Z,{},,,,vm111,http://192.168.65.40:8000/virtualization/virtual-machines/111/,111,4,2026-03-01T05:36:28.381557Z,,,vm111,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/111/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.491419Z,{},,,,vm112,http://192.168.65.40:8000/virtualization/virtual-machines/112/,112,4,2026-03-01T05:36:28.491437Z,,,vm112,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/112/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.596464Z,{},,,,vm113,http://192.168.65.40:8000/virtualization/virtual-machines/113/,113,4,2026-03-01T05:36:28.596481Z,,,vm113,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/113/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.684893Z,{},,,,vm114,http://192.168.65.40:8000/virtualization/virtual-machines/114/,114,4,2026-03-01T05:36:28.684911Z,,,vm114,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/114/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.812933Z,{},,,,vm115,http://192.168.65.40:8000/virtualization/virtual-machines/115/,115,4,2026-03-01T05:36:28.812950Z,,,vm115,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/115/,,0
"{""description"": """", ""display"": ""DO-NYC3"", ""id"": 6, ""name"": ""DO-NYC3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/6/""}",,{},,2026-03-01T05:36:28.989363Z,{},,,,vm116,http://192.168.65.40:8000/virtualization/virtual-machines/116/,116,4,2026-03-01T05:36:28.989381Z,,,vm116,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/116/,,0
