_occupied,bridge,cable_end,connected_endpoints_reachable,connected_endpoints_type,count_fhrp_groups,count_ipaddresses,created,description,display,display_url,duplex,enabled,id,l2vpn_termination,label,lag,last_updated,link_peers_type,mac_address,mark_connected,mgmt_only,mode,mtu,name,owner,parent,poe_mode,poe_type,primary_mac_address,qinq_svlan,rf_channel,rf_channel_frequency,rf_channel_width,rf_role,speed,tx_power,untagged_vlan,url,vlan_translation_policy,vrf,wireless_link,wwn
False,,,,,0,0,2026-03-01T04:59:32.082893Z,,et-0/0/51,http://192.168.65.40:8000/dcim/interfaces/810/,,True,810,,,,2026-03-01T04:59:32.082911Z,,,False,False,,,et-0/0/51,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/810/,,,,
False,,,,,0,0,2026-03-01T04:59:32.169839Z,,xe-0/0/0,http://192.168.65.40:8000/dcim/interfaces/811/,,True,811,,,,2026-03-01T04:59:32.169858Z,,,False,False,,,xe-0/0/0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/811/,,,,
False,,,,,0,0,2026-03-01T04:59:32.258952Z,,xe-0/0/1,http://192.168.65.40:8000/dcim/interfaces/812/,,True,812,,,,2026-03-01T04:59:32.258971Z,,,False,False,,,xe-0/0/1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/812/,,,,
False,,,,,0,0,2026-03-01T04:59:32.356719Z,,xe-0/0/2,http://192.168.65.40:8000/dcim/interfaces/813/,,True,813,,,,2026-03-01T04:59:32.356739Z,,,False,False,,,xe-0/0/2,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/813/,,,,
False,,,,,0,0,2026-03-01T04:59:32.457769Z,,xe-0/0/3,http://192.168.65.40:8000/dcim/interfaces/814/,,True,814,,,,2026-03-01T04:59:32.457788Z,,,False,False,,,xe-0/0/3,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/814/,,,,
False,,,,,0,0,2026-03-01T04:59:32.568245Z,,xe-0/0/4,http://192.168.65.40:8000/dcim/interfaces/815/,,True,815,,,,2026-03-01T04:59:32.568263Z,,,False,False,,,xe-0/0/4,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/815/,,,,
False,,,,,0,0,2026-03-01T04:59:32.670019Z,,xe-0/0/5,http://192.168.65.40:8000/dcim/interfaces/816/,,True,816,,,,2026-03-01T04:59:32.670037Z,,,False,False,,,xe-0/0/5,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/816/,,,,
False,,,,,0,0,2026-03-01T04:59:32.764597Z,,xe-0/0/6,http://192.168.65.40:8000/dcim/interfaces/817/,,True,817,,,,2026-03-01T04:59:32.764616Z,,,False,False,,,xe-0/0/6,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/817/,,,,
False,,,,,0,0,2026-03-01T04:59:32.862594Z,,xe-0/0/7,http://192.168.65.40:8000/dcim/interfaces/818/,,True,818,,,,2026-03-01T04:59:32.862632Z,,,False,False,,,xe-0/0/7,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/818/,,,,
False,,,,,0,0,2026-03-01T04:59:33.469559Z,,xe-0/0/8,http://192.168.65.40:8000/dcim/interfaces/819/,,True,819,,,,2026-03-01T04:59:33.469578Z,,,False,False,,,xe-0/0/8,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/819/,,,,
False,,,,,0,0,2026-03-01T04:59:33.950073Z,,xe-0/0/9,http://192.168.65.40:8000/dcim/interfaces/820/,,True,820,,,,2026-03-01T04:59:33.950096Z,,,False,False,,,xe-0/0/9,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/820/,,,,
False,,,,,0,0,2026-03-01T04:59:34.103841Z,,xe-0/0/10,http://192.168.65.40:8000/dcim/interfaces/821/,,True,821,,,,2026-03-01T04:59:34.103863Z,,,False,False,,,xe-0/0/10,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/821/,,,,
False,,,,,0,0,2026-03-01T04:59:34.208194Z,,xe-0/0/11,http://192.168.65.40:8000/dcim/interfaces/822/,,True,822,,,,2026-03-01T04:59:34.208214Z,,,False,False,,,xe-0/0/11,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/822/,,,,
False,,,,,0,0,2026-03-01T04:59:34.306562Z,,xe-0/0/12,http://192.168.65.40:8000/dcim/interfaces/823/,,True,823,,,,2026-03-01T04:59:34.306581Z,,,False,False,,,xe-0/0/12,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/823/,,,,
False,,,,,0,0,2026-03-01T04:59:34.630641Z,,xe-0/0/13,http://192.168.65.40:8000/dcim/interfaces/824/,,True,824,,,,2026-03-01T04:59:34.630660Z,,,False,False,,,xe-0/0/13,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/824/,,,,
False,,,,,0,0,2026-03-01T04:59:34.772129Z,,xe-0/0/14,http://192.168.65.40:8000/dcim/interfaces/825/,,True,825,,,,2026-03-01T04:59:34.772148Z,,,False,False,,,xe-0/0/14,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/825/,,,,
False,,,,,0,0,2026-03-01T04:59:34.881521Z,,xe-0/0/15,http://192.168.65.40:8000/dcim/interfaces/826/,,True,826,,,,2026-03-01T04:59:34.881540Z,,,False,False,,,xe-0/0/15,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/826/,,,,
False,,,,,0,0,2026-03-01T04:59:35.004506Z,,xe-0/0/16,http://192.168.65.40:8000/dcim/interfaces/827/,,True,827,,,,2026-03-01T04:59:35.004524Z,,,False,False,,,xe-0/0/16,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/827/,,,,
False,,,,,0,0,2026-03-01T04:59:35.274568Z,,xe-0/0/17,http://192.168.65.40:8000/dcim/interfaces/828/,,True,828,,,,2026-03-01T04:59:35.274586Z,,,False,False,,,xe-0/0/17,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/828/,,,,
False,,,,,0,0,2026-03-01T04:59:35.463857Z,,xe-0/0/18,http://192.168.65.40:8000/dcim/interfaces/829/,,True,829,,,,2026-03-01T04:59:35.463875Z,,,False,False,,,xe-0/0/18,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/829/,,,,
False,,,,,0,0,2026-03-01T04:59:35.570061Z,,xe-0/0/19,http://192.168.65.40:8000/dcim/interfaces/830/,,True,830,,,,2026-03-01T04:59:35.570079Z,,,False,False,,,xe-0/0/19,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/830/,,,,
False,,,,,0,0,2026-03-01T04:59:35.657778Z,,xe-0/0/20,http://192.168.65.40:8000/dcim/interfaces/831/,,True,831,,,,2026-03-01T04:59:35.657797Z,,,False,False,,,xe-0/0/20,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/831/,,,,
False,,,,,0,0,2026-03-01T04:59:35.745283Z,,xe-0/0/21,http://192.168.65.40:8000/dcim/interfaces/832/,,True,832,,,,2026-03-01T04:59:35.745303Z,,,False,False,,,xe-0/0/21,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/832/,,,,
False,,,,,0,0,2026-03-01T04:59:35.841242Z,,xe-0/0/22,http://192.168.65.40:8000/dcim/interfaces/833/,,True,833,,,,2026-03-01T04:59:35.841262Z,,,False,False,,,xe-0/0/22,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/833/,,,,
False,,,,,0,0,2026-03-01T04:59:35.932418Z,,xe-0/0/23,http://192.168.65.40:8000/dcim/interfaces/834/,,True,834,,,,2026-03-01T04:59:35.932437Z,,,False,False,,,xe-0/0/23,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/834/,,,,
False,,,,,0,0,2026-03-01T04:59:36.037546Z,,xe-0/0/24,http://192.168.65.40:8000/dcim/interfaces/835/,,True,835,,,,2026-03-01T04:59:36.037566Z,,,False,False,,,xe-0/0/24,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/835/,,,,
False,,,,,0,0,2026-03-01T04:59:36.182513Z,,xe-0/0/25,http://192.168.65.40:8000/dcim/interfaces/836/,,True,836,,,,2026-03-01T04:59:36.182532Z,,,False,False,,,xe-0/0/25,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/836/,,,,
False,,,,,0,0,2026-03-01T04:59:36.275204Z,,xe-0/0/26,http://192.168.65.40:8000/dcim/interfaces/837/,,True,837,,,,2026-03-01T04:59:36.275223Z,,,False,False,,,xe-0/0/26,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/837/,,,,
False,,,,,0,0,2026-03-01T04:59:36.360357Z,,xe-0/0/27,http://192.168.65.40:8000/dcim/interfaces/838/,,True,838,,,,2026-03-01T04:59:36.360377Z,,,False,False,,,xe-0/0/27,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/838/,,,,
False,,,,,0,0,2026-03-01T04:59:36.461974Z,,xe-0/0/28,http://192.168.65.40:8000/dcim/interfaces/839/,,True,839,,,,2026-03-01T04:59:36.461993Z,,,False,False,,,xe-0/0/28,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/839/,,,,
False,,,,,0,0,2026-03-01T04:59:36.555749Z,,xe-0/0/29,http://192.168.65.40:8000/dcim/interfaces/840/,,True,840,,,,2026-03-01T04:59:36.555768Z,,,False,False,,,xe-0/0/29,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/840/,,,,
False,,,,,0,0,2026-03-01T04:59:36.652826Z,,xe-0/0/30,http://192.168.65.40:8000/dcim/interfaces/841/,,True,841,,,,2026-03-01T04:59:36.652845Z,,,False,False,,,xe-0/0/30,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/841/,,,,
False,,,,,0,0,2026-03-01T04:59:36.741016Z,,xe-0/0/31,http://192.168.65.40:8000/dcim/interfaces/842/,,True,842,,,,2026-03-01T04:59:36.741034Z,,,False,False,,,xe-0/0/31,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/842/,,,,
False,,,,,0,0,2026-03-01T04:59:36.832999Z,,xe-0/0/32,http://192.168.65.40:8000/dcim/interfaces/843/,,True,843,,,,2026-03-01T04:59:36.833018Z,,,False,False,,,xe-0/0/32,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/843/,,,,
False,,,,,0,0,2026-03-01T04:59:36.929803Z,,xe-0/0/33,http://192.168.65.40:8000/dcim/interfaces/844/,,True,844,,,,2026-03-01T04:59:36.929822Z,,,False,False,,,xe-0/0/33,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/844/,,,,
False,,,,,0,0,2026-03-01T04:59:37.019889Z,,xe-0/0/34,http://192.168.65.40:8000/dcim/interfaces/845/,,True,845,,,,2026-03-01T04:59:37.019907Z,,,False,False,,,xe-0/0/34,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/845/,,,,
False,,,,,0,0,2026-03-01T04:59:37.126418Z,,xe-0/0/35,http://192.168.65.40:8000/dcim/interfaces/846/,,True,846,,,,2026-03-01T04:59:37.126439Z,,,False,False,,,xe-0/0/35,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/846/,,,,
False,,,,,0,0,2026-03-01T04:59:37.220448Z,,xe-0/0/36,http://192.168.65.40:8000/dcim/interfaces/847/,,True,847,,,,2026-03-01T04:59:37.220467Z,,,False,False,,,xe-0/0/36,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/847/,,,,
False,,,,,0,0,2026-03-01T04:59:37.305596Z,,xe-0/0/37,http://192.168.65.40:8000/dcim/interfaces/848/,,True,848,,,,2026-03-01T04:59:37.305616Z,,,False,False,,,xe-0/0/37,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/848/,,,,
False,,,,,0,0,2026-03-01T04:59:37.402292Z,,xe-0/0/38,http://192.168.65.40:8000/dcim/interfaces/849/,,True,849,,,,2026-03-01T04:59:37.402312Z,,,False,False,,,xe-0/0/38,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/849/,,,,
False,,,,,0,0,2026-03-01T04:59:37.489595Z,,xe-0/0/39,http://192.168.65.40:8000/dcim/interfaces/850/,,True,850,,,,2026-03-01T04:59:37.489615Z,,,False,False,,,xe-0/0/39,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/850/,,,,
False,,,,,0,0,2026-03-01T04:59:37.580310Z,,xe-0/0/40,http://192.168.65.40:8000/dcim/interfaces/851/,,True,851,,,,2026-03-01T04:59:37.580330Z,,,False,False,,,xe-0/0/40,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/851/,,,,
False,,,,,0,0,2026-03-01T04:59:37.673377Z,,xe-0/0/41,http://192.168.65.40:8000/dcim/interfaces/852/,,True,852,,,,2026-03-01T04:59:37.673397Z,,,False,False,,,xe-0/0/41,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/852/,,,,
False,,,,,0,0,2026-03-01T04:59:37.760427Z,,xe-0/0/42,http://192.168.65.40:8000/dcim/interfaces/853/,,True,853,,,,2026-03-01T04:59:37.760445Z,,,False,False,,,xe-0/0/42,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/853/,,,,
False,,,,,0,0,2026-03-01T04:59:37.851089Z,,xe-0/0/43,http://192.168.65.40:8000/dcim/interfaces/854/,,True,854,,,,2026-03-01T04:59:37.851109Z,,,False,False,,,xe-0/0/43,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/854/,,,,
False,,,,,0,0,2026-03-01T04:59:37.940308Z,,xe-0/0/44,http://192.168.65.40:8000/dcim/interfaces/855/,,True,855,,,,2026-03-01T04:59:37.940327Z,,,False,False,,,xe-0/0/44,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/855/,,,,
False,,,,,0,0,2026-03-01T04:59:38.039365Z,,xe-0/0/45,http://192.168.65.40:8000/dcim/interfaces/856/,,True,856,,,,2026-03-01T04:59:38.039385Z,,,False,False,,,xe-0/0/45,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/856/,,,,
False,,,,,0,0,2026-03-01T04:59:38.155242Z,,xe-0/0/46,http://192.168.65.40:8000/dcim/interfaces/857/,,True,857,,,,2026-03-01T04:59:38.155261Z,,,False,False,,,xe-0/0/46,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/857/,,,,
False,,,,,0,0,2026-03-01T04:59:38.247074Z,,xe-0/0/47,http://192.168.65.40:8000/dcim/interfaces/858/,,True,858,,,,2026-03-01T04:59:38.247095Z,,,False,False,,,xe-0/0/47,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/858/,,,,
False,,,,,0,0,2026-03-01T04:59:38.344727Z,,fxp0,http://192.168.65.40:8000/dcim/interfaces/859/,,True,859,,,,2026-03-01T04:59:38.344747Z,,,False,True,,,fxp0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/859/,,,,
False,,,,,0,0,2026-03-01T04:59:38.445285Z,,et-0/0/48,http://192.168.65.40:8000/dcim/interfaces/860/,,True,860,,,,2026-03-01T04:59:38.445306Z,,,False,False,,,et-0/0/48,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/860/,,,,
False,,,,,0,0,2026-03-01T04:59:38.537373Z,,et-0/0/49,http://192.168.65.40:8000/dcim/interfaces/861/,,True,861,,,,2026-03-01T04:59:38.537394Z,,,False,False,,,et-0/0/49,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/861/,,,,
False,,,,,0,0,2026-03-01T04:59:38.625650Z,,et-0/0/50,http://192.168.65.40:8000/dcim/interfaces/862/,,True,862,,,,2026-03-01T04:59:38.625669Z,,,False,False,,,et-0/0/50,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/862/,,,,
False,,,,,0,0,2026-03-01T04:59:39.790644Z,,et-0/0/51,http://192.168.65.40:8000/dcim/interfaces/863/,,True,863,,,,2026-03-01T04:59:39.790668Z,,,False,False,,,et-0/0/51,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/863/,,,,
False,,,,,0,0,2026-03-01T04:59:39.969370Z,,xe-0/0/0,http://192.168.65.40:8000/dcim/interfaces/864/,,True,864,,,,2026-03-01T04:59:39.969388Z,,,False,False,,,xe-0/0/0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/864/,,,,
False,,,,,0,0,2026-03-01T04:59:40.082230Z,,xe-0/0/1,http://192.168.65.40:8000/dcim/interfaces/865/,,True,865,,,,2026-03-01T04:59:40.082249Z,,,False,False,,,xe-0/0/1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/865/,,,,
False,,,,,0,0,2026-03-01T04:59:40.177156Z,,xe-0/0/2,http://192.168.65.40:8000/dcim/interfaces/866/,,True,866,,,,2026-03-01T04:59:40.177175Z,,,False,False,,,xe-0/0/2,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/866/,,,,
False,,,,,0,0,2026-03-01T04:59:40.384572Z,,xe-0/0/3,http://192.168.65.40:8000/dcim/interfaces/867/,,True,867,,,,2026-03-01T04:59:40.384591Z,,,False,False,,,xe-0/0/3,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/867/,,,,
False,,,,,0,0,2026-03-01T04:59:40.490999Z,,xe-0/0/4,http://192.168.65.40:8000/dcim/interfaces/868/,,True,868,,,,2026-03-01T04:59:40.491018Z,,,False,False,,,xe-0/0/4,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/868/,,,,
False,,,,,0,0,2026-03-01T04:59:40.580229Z,,xe-0/0/5,http://192.168.65.40:8000/dcim/interfaces/869/,,True,869,,,,2026-03-01T04:59:40.580249Z,,,False,False,,,xe-0/0/5,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/869/,,,,
False,,,,,0,0,2026-03-01T04:59:40.666336Z,,xe-0/0/6,http://192.168.65.40:8000/dcim/interfaces/870/,,True,870,,,,2026-03-01T04:59:40.666355Z,,,False,False,,,xe-0/0/6,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/870/,,,,
False,,,,,0,0,2026-03-01T04:59:40.759077Z,,xe-0/0/7,http://192.168.65.40:8000/dcim/interfaces/871/,,True,871,,,,2026-03-01T04:59:40.759097Z,,,False,False,,,xe-0/0/7,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/871/,,,,
False,,,,,0,0,2026-03-01T04:59:40.858478Z,,xe-0/0/8,http://192.168.65.40:8000/dcim/interfaces/872/,,True,872,,,,2026-03-01T04:59:40.858498Z,,,False,False,,,xe-0/0/8,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/872/,,,,
False,,,,,0,0,2026-03-01T04:59:42.401129Z,,xe-0/0/9,http://192.168.65.40:8000/dcim/interfaces/873/,,True,873,,,,2026-03-01T04:59:42.401147Z,,,False,False,,,xe-0/0/9,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/873/,,,,
False,,,,,0,0,2026-03-01T04:59:42.503008Z,,xe-0/0/10,http://192.168.65.40:8000/dcim/interfaces/874/,,True,874,,,,2026-03-01T04:59:42.503028Z,,,False,False,,,xe-0/0/10,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/874/,,,,
False,,,,,0,0,2026-03-01T04:59:42.598360Z,,xe-0/0/11,http://192.168.65.40:8000/dcim/interfaces/875/,,True,875,,,,2026-03-01T04:59:42.598379Z,,,False,False,,,xe-0/0/11,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/875/,,,,
False,,,,,0,0,2026-03-01T04:59:42.700582Z,,xe-0/0/12,http://192.168.65.40:8000/dcim/interfaces/876/,,True,876,,,,2026-03-01T04:59:42.700600Z,,,False,False,,,xe-0/0/12,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/876/,,,,
False,,,,,0,0,2026-03-01T04:59:42.793912Z,,xe-0/0/13,http://192.168.65.40:8000/dcim/interfaces/877/,,True,877,,,,2026-03-01T04:59:42.793931Z,,,False,False,,,xe-0/0/13,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/877/,,,,
False,,,,,0,0,2026-03-01T04:59:42.878358Z,,xe-0/0/14,http://192.168.65.40:8000/dcim/interfaces/878/,,True,878,,,,2026-03-01T04:59:42.878376Z,,,False,False,,,xe-0/0/14,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/878/,,,,
False,,,,,0,0,2026-03-01T04:59:42.966691Z,,xe-0/0/15,http://192.168.65.40:8000/dcim/interfaces/879/,,True,879,,,,2026-03-01T04:59:42.966710Z,,,False,False,,,xe-0/0/15,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/879/,,,,
False,,,,,0,0,2026-03-01T04:59:43.054675Z,,xe-0/0/16,http://192.168.65.40:8000/dcim/interfaces/880/,,True,880,,,,2026-03-01T04:59:43.054695Z,,,False,False,,,xe-0/0/16,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/880/,,,,
False,,,,,0,0,2026-03-01T04:59:43.139956Z,,xe-0/0/17,http://192.168.65.40:8000/dcim/interfaces/881/,,True,881,,,,2026-03-01T04:59:43.139974Z,,,False,False,,,xe-0/0/17,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/881/,,,,
False,,,,,0,0,2026-03-01T04:59:43.226464Z,,xe-0/0/18,http://192.168.65.40:8000/dcim/interfaces/882/,,True,882,,,,2026-03-01T04:59:43.226483Z,,,False,False,,,xe-0/0/18,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/882/,,,,
False,,,,,0,0,2026-03-01T04:59:43.314632Z,,xe-0/0/19,http://192.168.65.40:8000/dcim/interfaces/883/,,True,883,,,,2026-03-01T04:59:43.314652Z,,,False,False,,,xe-0/0/19,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/883/,,,,
False,,,,,0,0,2026-03-01T04:59:43.425323Z,,xe-0/0/20,http://192.168.65.40:8000/dcim/interfaces/884/,,True,884,,,,2026-03-01T04:59:43.425344Z,,,False,False,,,xe-0/0/20,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/884/,,,,
False,,,,,0,0,2026-03-01T04:59:43.524551Z,,xe-0/0/21,http://192.168.65.40:8000/dcim/interfaces/885/,,True,885,,,,2026-03-01T04:59:43.524570Z,,,False,False,,,xe-0/0/21,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/885/,,,,
False,,,,,0,0,2026-03-01T04:59:43.642717Z,,xe-0/0/22,http://192.168.65.40:8000/dcim/interfaces/886/,,True,886,,,,2026-03-01T04:59:43.642734Z,,,False,False,,,xe-0/0/22,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/886/,,,,
False,,,,,0,0,2026-03-01T04:59:43.741801Z,,xe-0/0/23,http://192.168.65.40:8000/dcim/interfaces/887/,,True,887,,,,2026-03-01T04:59:43.741820Z,,,False,False,,,xe-0/0/23,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/887/,,,,
False,,,,,0,0,2026-03-01T04:59:43.834567Z,,xe-0/0/24,http://192.168.65.40:8000/dcim/interfaces/888/,,True,888,,,,2026-03-01T04:59:43.834586Z,,,False,False,,,xe-0/0/24,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/888/,,,,
False,,,,,0,0,2026-03-01T04:59:43.923724Z,,xe-0/0/25,http://192.168.65.40:8000/dcim/interfaces/889/,,True,889,,,,2026-03-01T04:59:43.923743Z,,,False,False,,,xe-0/0/25,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/889/,,,,
False,,,,,0,0,2026-03-01T04:59:44.011753Z,,xe-0/0/26,http://192.168.65.40:8000/dcim/interfaces/890/,,True,890,,,,2026-03-01T04:59:44.011771Z,,,False,False,,,xe-0/0/26,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/890/,,,,
False,,,,,0,0,2026-03-01T04:59:44.101420Z,,xe-0/0/27,http://192.168.65.40:8000/dcim/interfaces/891/,,True,891,,,,2026-03-01T04:59:44.101439Z,,,False,False,,,xe-0/0/27,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/891/,,,,
False,,,,,0,0,2026-03-01T04:59:44.185881Z,,xe-0/0/28,http://192.168.65.40:8000/dcim/interfaces/892/,,True,892,,,,2026-03-01T04:59:44.185899Z,,,False,False,,,xe-0/0/28,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/892/,,,,
False,,,,,0,0,2026-03-01T04:59:44.276291Z,,xe-0/0/29,http://192.168.65.40:8000/dcim/interfaces/893/,,True,893,,,,2026-03-01T04:59:44.276312Z,,,False,False,,,xe-0/0/29,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/893/,,,,
False,,,,,0,0,2026-03-01T04:59:44.361108Z,,xe-0/0/30,http://192.168.65.40:8000/dcim/interfaces/894/,,True,894,,,,2026-03-01T04:59:44.361127Z,,,False,False,,,xe-0/0/30,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/894/,,,,
False,,,,,0,0,2026-03-01T04:59:44.457282Z,,xe-0/0/31,http://192.168.65.40:8000/dcim/interfaces/895/,,True,895,,,,2026-03-01T04:59:44.457307Z,,,False,False,,,xe-0/0/31,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/895/,,,,
False,,,,,0,0,2026-03-01T04:59:44.678815Z,,xe-0/0/32,http://192.168.65.40:8000/dcim/interfaces/896/,,True,896,,,,2026-03-01T04:59:44.678834Z,,,False,False,,,xe-0/0/32,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/896/,,,,
False,,,,,0,0,2026-03-01T04:59:44.782774Z,,xe-0/0/33,http://192.168.65.40:8000/dcim/interfaces/897/,,True,897,,,,2026-03-01T04:59:44.782793Z,,,False,False,,,xe-0/0/33,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/897/,,,,
False,,,,,0,0,2026-03-01T04:59:44.873717Z,,xe-0/0/34,http://192.168.65.40:8000/dcim/interfaces/898/,,True,898,,,,2026-03-01T04:59:44.873740Z,,,False,False,,,xe-0/0/34,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/898/,,,,
False,,,,,0,0,2026-03-01T04:59:44.974799Z,,xe-0/0/35,http://192.168.65.40:8000/dcim/interfaces/899/,,True,899,,,,2026-03-01T04:59:44.974817Z,,,False,False,,,xe-0/0/35,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/899/,,,,
False,,,,,0,0,2026-03-01T04:59:45.060572Z,,xe-0/0/36,http://192.168.65.40:8000/dcim/interfaces/900/,,True,900,,,,2026-03-01T04:59:45.060592Z,,,False,False,,,xe-0/0/36,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/900/,,,,
