_occupied,cable,cable_end,color,created,description,display,display_url,id,label,last_updated,link_peers_type,mark_connected,module,name,owner,positions,url
False,,,,2026-03-01T05:18:58.657828Z,,Port 44,http://192.168.65.40:8000/dcim/rear-ports/240/,240,,2026-03-01T05:18:58.657850Z,,False,,Port 44,,1,http://192.168.65.40:8000/api/dcim/rear-ports/240/
False,,,,2026-03-01T05:18:58.723836Z,,Port 45,http://192.168.65.40:8000/dcim/rear-ports/241/,241,,2026-03-01T05:18:58.723855Z,,False,,Port 45,,1,http://192.168.65.40:8000/api/dcim/rear-ports/241/
False,,,,2026-03-01T05:18:58.786315Z,,Port 46,http://192.168.65.40:8000/dcim/rear-ports/242/,242,,2026-03-01T05:18:58.786334Z,,False,,Port 46,,1,http://192.168.65.40:8000/api/dcim/rear-ports/242/
False,,,,2026-03-01T05:18:58.855753Z,,Port 47,http://192.168.65.40:8000/dcim/rear-ports/243/,243,,2026-03-01T05:18:58.855775Z,,False,,Port 47,,1,http://192.168.65.40:8000/api/dcim/rear-ports/243/
False,,,,2026-03-01T05:18:58.933119Z,,Port 48,http://192.168.65.40:8000/dcim/rear-ports/244/,244,,2026-03-01T05:18:58.933138Z,,False,,Port 48,,1,http://192.168.65.40:8000/api/dcim/rear-ports/244/
False,,,,2026-03-01T05:18:59.007435Z,,Port 1,http://192.168.65.40:8000/dcim/rear-ports/245/,245,,2026-03-01T05:18:59.007456Z,,False,,Port 1,,1,http://192.168.65.40:8000/api/dcim/rear-ports/245/
False,,,,2026-03-01T05:18:59.089781Z,,Port 2,http://192.168.65.40:8000/dcim/rear-ports/246/,246,,2026-03-01T05:18:59.089800Z,,False,,Port 2,,1,http://192.168.65.40:8000/api/dcim/rear-ports/246/
False,,,,2026-03-01T05:18:59.155523Z,,Port 3,http://192.168.65.40:8000/dcim/rear-ports/247/,247,,2026-03-01T05:18:59.155542Z,,False,,Port 3,,1,http://192.168.65.40:8000/api/dcim/rear-ports/247/
False,,,,2026-03-01T05:18:59.218344Z,,Port 4,http://192.168.65.40:8000/dcim/rear-ports/248/,248,,2026-03-01T05:18:59.218363Z,,False,,Port 4,,1,http://192.168.65.40:8000/api/dcim/rear-ports/248/
False,,,,2026-03-01T05:18:59.279764Z,,Port 5,http://192.168.65.40:8000/dcim/rear-ports/249/,249,,2026-03-01T05:18:59.279784Z,,False,,Port 5,,1,http://192.168.65.40:8000/api/dcim/rear-ports/249/
False,,,,2026-03-01T05:18:59.343001Z,,Port 6,http://192.168.65.40:8000/dcim/rear-ports/250/,250,,2026-03-01T05:18:59.343021Z,,False,,Port 6,,1,http://192.168.65.40:8000/api/dcim/rear-ports/250/
False,,,,2026-03-01T05:18:59.408016Z,,Port 7,http://192.168.65.40:8000/dcim/rear-ports/251/,251,,2026-03-01T05:18:59.408034Z,,False,,Port 7,,1,http://192.168.65.40:8000/api/dcim/rear-ports/251/
False,,,,2026-03-01T05:18:59.469989Z,,Port 8,http://192.168.65.40:8000/dcim/rear-ports/252/,252,,2026-03-01T05:18:59.470009Z,,False,,Port 8,,1,http://192.168.65.40:8000/api/dcim/rear-ports/252/
False,,,,2026-03-01T05:18:59.536910Z,,Port 9,http://192.168.65.40:8000/dcim/rear-ports/253/,253,,2026-03-01T05:18:59.536930Z,,False,,Port 9,,1,http://192.168.65.40:8000/api/dcim/rear-ports/253/
False,,,,2026-03-01T05:18:59.601633Z,,Port 10,http://192.168.65.40:8000/dcim/rear-ports/254/,254,,2026-03-01T05:18:59.601652Z,,False,,Port 10,,1,http://192.168.65.40:8000/api/dcim/rear-ports/254/
False,,,,2026-03-01T05:18:59.667743Z,,Port 11,http://192.168.65.40:8000/dcim/rear-ports/255/,255,,2026-03-01T05:18:59.667763Z,,False,,Port 11,,1,http://192.168.65.40:8000/api/dcim/rear-ports/255/
False,,,,2026-03-01T05:18:59.730431Z,,Port 12,http://192.168.65.40:8000/dcim/rear-ports/256/,256,,2026-03-01T05:18:59.730451Z,,False,,Port 12,,1,http://192.168.65.40:8000/api/dcim/rear-ports/256/
False,,,,2026-03-01T05:18:59.796415Z,,Port 13,http://192.168.65.40:8000/dcim/rear-ports/257/,257,,2026-03-01T05:18:59.796434Z,,False,,Port 13,,1,http://192.168.65.40:8000/api/dcim/rear-ports/257/
False,,,,2026-03-01T05:18:59.857934Z,,Port 14,http://192.168.65.40:8000/dcim/rear-ports/258/,258,,2026-03-01T05:18:59.857952Z,,False,,Port 14,,1,http://192.168.65.40:8000/api/dcim/rear-ports/258/
False,,,,2026-03-01T05:18:59.920628Z,,Port 15,http://192.168.65.40:8000/dcim/rear-ports/259/,259,,2026-03-01T05:18:59.920647Z,,False,,Port 15,,1,http://192.168.65.40:8000/api/dcim/rear-ports/259/
False,,,,2026-03-01T05:18:59.982633Z,,Port 16,http://192.168.65.40:8000/dcim/rear-ports/260/,260,,2026-03-01T05:18:59.982652Z,,False,,Port 16,,1,http://192.168.65.40:8000/api/dcim/rear-ports/260/
False,,,,2026-03-01T05:19:00.067855Z,,Port 17,http://192.168.65.40:8000/dcim/rear-ports/261/,261,,2026-03-01T05:19:00.067876Z,,False,,Port 17,,1,http://192.168.65.40:8000/api/dcim/rear-ports/261/
False,,,,2026-03-01T05:19:00.132079Z,,Port 18,http://192.168.65.40:8000/dcim/rear-ports/262/,262,,2026-03-01T05:19:00.132098Z,,False,,Port 18,,1,http://192.168.65.40:8000/api/dcim/rear-ports/262/
False,,,,2026-03-01T05:19:00.199324Z,,Port 19,http://192.168.65.40:8000/dcim/rear-ports/263/,263,,2026-03-01T05:19:00.199344Z,,False,,Port 19,,1,http://192.168.65.40:8000/api/dcim/rear-ports/263/
False,,,,2026-03-01T05:19:00.264685Z,,Port 20,http://192.168.65.40:8000/dcim/rear-ports/264/,264,,2026-03-01T05:19:00.264704Z,,False,,Port 20,,1,http://192.168.65.40:8000/api/dcim/rear-ports/264/
False,,,,2026-03-01T05:19:00.328026Z,,Port 21,http://192.168.65.40:8000/dcim/rear-ports/265/,265,,2026-03-01T05:19:00.328045Z,,False,,Port 21,,1,http://192.168.65.40:8000/api/dcim/rear-ports/265/
False,,,,2026-03-01T05:19:00.390741Z,,Port 22,http://192.168.65.40:8000/dcim/rear-ports/266/,266,,2026-03-01T05:19:00.390761Z,,False,,Port 22,,1,http://192.168.65.40:8000/api/dcim/rear-ports/266/
False,,,,2026-03-01T05:19:00.452878Z,,Port 23,http://192.168.65.40:8000/dcim/rear-ports/267/,267,,2026-03-01T05:19:00.452897Z,,False,,Port 23,,1,http://192.168.65.40:8000/api/dcim/rear-ports/267/
False,,,,2026-03-01T05:19:00.517550Z,,Port 24,http://192.168.65.40:8000/dcim/rear-ports/268/,268,,2026-03-01T05:19:00.517570Z,,False,,Port 24,,1,http://192.168.65.40:8000/api/dcim/rear-ports/268/
False,,,,2026-03-01T05:19:00.582984Z,,Port 25,http://192.168.65.40:8000/dcim/rear-ports/269/,269,,2026-03-01T05:19:00.583004Z,,False,,Port 25,,1,http://192.168.65.40:8000/api/dcim/rear-ports/269/
False,,,,2026-03-01T05:19:00.645896Z,,Port 26,http://192.168.65.40:8000/dcim/rear-ports/270/,270,,2026-03-01T05:19:00.645917Z,,False,,Port 26,,1,http://192.168.65.40:8000/api/dcim/rear-ports/270/
False,,,,2026-03-01T05:19:00.715190Z,,Port 27,http://192.168.65.40:8000/dcim/rear-ports/271/,271,,2026-03-01T05:19:00.715209Z,,False,,Port 27,,1,http://192.168.65.40:8000/api/dcim/rear-ports/271/
False,,,,2026-03-01T05:19:00.777190Z,,Port 28,http://192.168.65.40:8000/dcim/rear-ports/272/,272,,2026-03-01T05:19:00.777209Z,,False,,Port 28,,1,http://192.168.65.40:8000/api/dcim/rear-ports/272/
False,,,,2026-03-01T05:19:00.841110Z,,Port 29,http://192.168.65.40:8000/dcim/rear-ports/273/,273,,2026-03-01T05:19:00.841128Z,,False,,Port 29,,1,http://192.168.65.40:8000/api/dcim/rear-ports/273/
False,,,,2026-03-01T05:19:00.918806Z,,Port 30,http://192.168.65.40:8000/dcim/rear-ports/274/,274,,2026-03-01T05:19:00.918824Z,,False,,Port 30,,1,http://192.168.65.40:8000/api/dcim/rear-ports/274/
False,,,,2026-03-01T05:19:00.979364Z,,Port 31,http://192.168.65.40:8000/dcim/rear-ports/275/,275,,2026-03-01T05:19:00.979382Z,,False,,Port 31,,1,http://192.168.65.40:8000/api/dcim/rear-ports/275/
False,,,,2026-03-01T05:19:01.043319Z,,Port 32,http://192.168.65.40:8000/dcim/rear-ports/276/,276,,2026-03-01T05:19:01.043339Z,,False,,Port 32,,1,http://192.168.65.40:8000/api/dcim/rear-ports/276/
False,,,,2026-03-01T05:19:01.128211Z,,Port 33,http://192.168.65.40:8000/dcim/rear-ports/277/,277,,2026-03-01T05:19:01.128230Z,,False,,Port 33,,1,http://192.168.65.40:8000/api/dcim/rear-ports/277/
False,,,,2026-03-01T05:19:01.190976Z,,Port 34,http://192.168.65.40:8000/dcim/rear-ports/278/,278,,2026-03-01T05:19:01.190995Z,,False,,Port 34,,1,http://192.168.65.40:8000/api/dcim/rear-ports/278/
False,,,,2026-03-01T05:19:01.258381Z,,Port 35,http://192.168.65.40:8000/dcim/rear-ports/279/,279,,2026-03-01T05:19:01.258416Z,,False,,Port 35,,1,http://192.168.65.40:8000/api/dcim/rear-ports/279/
False,,,,2026-03-01T05:19:01.327940Z,,Port 36,http://192.168.65.40:8000/dcim/rear-ports/280/,280,,2026-03-01T05:19:01.327960Z,,False,,Port 36,,1,http://192.168.65.40:8000/api/dcim/rear-ports/280/
False,,,,2026-03-01T05:19:01.391498Z,,Port 37,http://192.168.65.40:8000/dcim/rear-ports/281/,281,,2026-03-01T05:19:01.391518Z,,False,,Port 37,,1,http://192.168.65.40:8000/api/dcim/rear-ports/281/
False,,,,2026-03-01T05:19:01.459473Z,,Port 38,http://192.168.65.40:8000/dcim/rear-ports/282/,282,,2026-03-01T05:19:01.459493Z,,False,,Port 38,,1,http://192.168.65.40:8000/api/dcim/rear-ports/282/
False,,,,2026-03-01T05:19:01.523627Z,,Port 39,http://192.168.65.40:8000/dcim/rear-ports/283/,283,,2026-03-01T05:19:01.523646Z,,False,,Port 39,,1,http://192.168.65.40:8000/api/dcim/rear-ports/283/
False,,,,2026-03-01T05:19:01.591133Z,,Port 40,http://192.168.65.40:8000/dcim/rear-ports/284/,284,,2026-03-01T05:19:01.591155Z,,False,,Port 40,,1,http://192.168.65.40:8000/api/dcim/rear-ports/284/
False,,,,2026-03-01T05:19:01.654198Z,,Port 41,http://192.168.65.40:8000/dcim/rear-ports/285/,285,,2026-03-01T05:19:01.654221Z,,False,,Port 41,,1,http://192.168.65.40:8000/api/dcim/rear-ports/285/
False,,,,2026-03-01T05:19:01.719681Z,,Port 42,http://192.168.65.40:8000/dcim/rear-ports/286/,286,,2026-03-01T05:19:01.719701Z,,False,,Port 42,,1,http://192.168.65.40:8000/api/dcim/rear-ports/286/
False,,,,2026-03-01T05:19:01.797150Z,,Port 43,http://192.168.65.40:8000/dcim/rear-ports/287/,287,,2026-03-01T05:19:01.797169Z,,False,,Port 43,,1,http://192.168.65.40:8000/api/dcim/rear-ports/287/
False,,,,2026-03-01T05:19:01.858799Z,,Port 44,http://192.168.65.40:8000/dcim/rear-ports/288/,288,,2026-03-01T05:19:01.858820Z,,False,,Port 44,,1,http://192.168.65.40:8000/api/dcim/rear-ports/288/
False,,,,2026-03-01T05:19:02.977717Z,,Port 45,http://192.168.65.40:8000/dcim/rear-ports/289/,289,,2026-03-01T05:19:02.977737Z,,False,,Port 45,,1,http://192.168.65.40:8000/api/dcim/rear-ports/289/
False,,,,2026-03-01T05:19:03.053967Z,,Port 46,http://192.168.65.40:8000/dcim/rear-ports/290/,290,,2026-03-01T05:19:03.053987Z,,False,,Port 46,,1,http://192.168.65.40:8000/api/dcim/rear-ports/290/
False,,,,2026-03-01T05:19:03.121993Z,,Port 47,http://192.168.65.40:8000/dcim/rear-ports/291/,291,,2026-03-01T05:19:03.122012Z,,False,,Port 47,,1,http://192.168.65.40:8000/api/dcim/rear-ports/291/
False,,,,2026-03-01T05:19:03.198924Z,,Port 48,http://192.168.65.40:8000/dcim/rear-ports/292/,292,,2026-03-01T05:19:03.198946Z,,False,,Port 48,,1,http://192.168.65.40:8000/api/dcim/rear-ports/292/
False,,,,2026-03-01T05:19:03.269963Z,,Port 1,http://192.168.65.40:8000/dcim/rear-ports/293/,293,,2026-03-01T05:19:03.269982Z,,False,,Port 1,,1,http://192.168.65.40:8000/api/dcim/rear-ports/293/
False,,,,2026-03-01T05:19:03.332682Z,,Port 2,http://192.168.65.40:8000/dcim/rear-ports/294/,294,,2026-03-01T05:19:03.332701Z,,False,,Port 2,,1,http://192.168.65.40:8000/api/dcim/rear-ports/294/
False,,,,2026-03-01T05:19:03.401211Z,,Port 3,http://192.168.65.40:8000/dcim/rear-ports/295/,295,,2026-03-01T05:19:03.401232Z,,False,,Port 3,,1,http://192.168.65.40:8000/api/dcim/rear-ports/295/
False,,,,2026-03-01T05:19:03.463004Z,,Port 4,http://192.168.65.40:8000/dcim/rear-ports/296/,296,,2026-03-01T05:19:03.463023Z,,False,,Port 4,,1,http://192.168.65.40:8000/api/dcim/rear-ports/296/
False,,,,2026-03-01T05:19:03.527630Z,,Port 5,http://192.168.65.40:8000/dcim/rear-ports/297/,297,,2026-03-01T05:19:03.527649Z,,False,,Port 5,,1,http://192.168.65.40:8000/api/dcim/rear-ports/297/
False,,,,2026-03-01T05:19:03.590835Z,,Port 6,http://192.168.65.40:8000/dcim/rear-ports/298/,298,,2026-03-01T05:19:03.590854Z,,False,,Port 6,,1,http://192.168.65.40:8000/api/dcim/rear-ports/298/
False,,,,2026-03-01T05:19:03.654779Z,,Port 7,http://192.168.65.40:8000/dcim/rear-ports/299/,299,,2026-03-01T05:19:03.654801Z,,False,,Port 7,,1,http://192.168.65.40:8000/api/dcim/rear-ports/299/
False,,,,2026-03-01T05:19:03.719523Z,,Port 8,http://192.168.65.40:8000/dcim/rear-ports/300/,300,,2026-03-01T05:19:03.719542Z,,False,,Port 8,,1,http://192.168.65.40:8000/api/dcim/rear-ports/300/
False,,,,2026-03-01T05:19:03.786290Z,,Port 9,http://192.168.65.40:8000/dcim/rear-ports/301/,301,,2026-03-01T05:19:03.786309Z,,False,,Port 9,,1,http://192.168.65.40:8000/api/dcim/rear-ports/301/
False,,,,2026-03-01T05:19:03.852750Z,,Port 10,http://192.168.65.40:8000/dcim/rear-ports/302/,302,,2026-03-01T05:19:03.852769Z,,False,,Port 10,,1,http://192.168.65.40:8000/api/dcim/rear-ports/302/
False,,,,2026-03-01T05:19:03.917027Z,,Port 11,http://192.168.65.40:8000/dcim/rear-ports/303/,303,,2026-03-01T05:19:03.917046Z,,False,,Port 11,,1,http://192.168.65.40:8000/api/dcim/rear-ports/303/
False,,,,2026-03-01T05:19:03.990538Z,,Port 12,http://192.168.65.40:8000/dcim/rear-ports/304/,304,,2026-03-01T05:19:03.990561Z,,False,,Port 12,,1,http://192.168.65.40:8000/api/dcim/rear-ports/304/
False,,,,2026-03-01T05:19:04.060382Z,,Port 13,http://192.168.65.40:8000/dcim/rear-ports/305/,305,,2026-03-01T05:19:04.060401Z,,False,,Port 13,,1,http://192.168.65.40:8000/api/dcim/rear-ports/305/
False,,,,2026-03-01T05:19:04.122716Z,,Port 14,http://192.168.65.40:8000/dcim/rear-ports/306/,306,,2026-03-01T05:19:04.122736Z,,False,,Port 14,,1,http://192.168.65.40:8000/api/dcim/rear-ports/306/
False,,,,2026-03-01T05:19:04.189980Z,,Port 15,http://192.168.65.40:8000/dcim/rear-ports/307/,307,,2026-03-01T05:19:04.190000Z,,False,,Port 15,,1,http://192.168.65.40:8000/api/dcim/rear-ports/307/
False,,,,2026-03-01T05:19:04.270623Z,,Port 16,http://192.168.65.40:8000/dcim/rear-ports/308/,308,,2026-03-01T05:19:04.270645Z,,False,,Port 16,,1,http://192.168.65.40:8000/api/dcim/rear-ports/308/
False,,,,2026-03-01T05:19:04.350910Z,,Port 17,http://192.168.65.40:8000/dcim/rear-ports/309/,309,,2026-03-01T05:19:04.350929Z,,False,,Port 17,,1,http://192.168.65.40:8000/api/dcim/rear-ports/309/
False,,,,2026-03-01T05:19:04.416151Z,,Port 18,http://192.168.65.40:8000/dcim/rear-ports/310/,310,,2026-03-01T05:19:04.416172Z,,False,,Port 18,,1,http://192.168.65.40:8000/api/dcim/rear-ports/310/
False,,,,2026-03-01T05:19:04.480944Z,,Port 19,http://192.168.65.40:8000/dcim/rear-ports/311/,311,,2026-03-01T05:19:04.480963Z,,False,,Port 19,,1,http://192.168.65.40:8000/api/dcim/rear-ports/311/
False,,,,2026-03-01T05:19:04.543650Z,,Port 20,http://192.168.65.40:8000/dcim/rear-ports/312/,312,,2026-03-01T05:19:04.543670Z,,False,,Port 20,,1,http://192.168.65.40:8000/api/dcim/rear-ports/312/
False,,,,2026-03-01T05:19:04.605362Z,,Port 21,http://192.168.65.40:8000/dcim/rear-ports/313/,313,,2026-03-01T05:19:04.605382Z,,False,,Port 21,,1,http://192.168.65.40:8000/api/dcim/rear-ports/313/
False,,,,2026-03-01T05:19:04.675426Z,,Port 22,http://192.168.65.40:8000/dcim/rear-ports/314/,314,,2026-03-01T05:19:04.675445Z,,False,,Port 22,,1,http://192.168.65.40:8000/api/dcim/rear-ports/314/
False,,,,2026-03-01T05:19:04.753502Z,,Port 23,http://192.168.65.40:8000/dcim/rear-ports/315/,315,,2026-03-01T05:19:04.753522Z,,False,,Port 23,,1,http://192.168.65.40:8000/api/dcim/rear-ports/315/
False,,,,2026-03-01T05:19:04.816085Z,,Port 24,http://192.168.65.40:8000/dcim/rear-ports/316/,316,,2026-03-01T05:19:04.816105Z,,False,,Port 24,,1,http://192.168.65.40:8000/api/dcim/rear-ports/316/
False,,,,2026-03-01T05:19:04.879054Z,,Port 25,http://192.168.65.40:8000/dcim/rear-ports/317/,317,,2026-03-01T05:19:04.879073Z,,False,,Port 25,,1,http://192.168.65.40:8000/api/dcim/rear-ports/317/
False,,,,2026-03-01T05:19:04.942260Z,,Port 26,http://192.168.65.40:8000/dcim/rear-ports/318/,318,,2026-03-01T05:19:04.942280Z,,False,,Port 26,,1,http://192.168.65.40:8000/api/dcim/rear-ports/318/
False,,,,2026-03-01T05:19:05.013982Z,,Port 27,http://192.168.65.40:8000/dcim/rear-ports/319/,319,,2026-03-01T05:19:05.014003Z,,False,,Port 27,,1,http://192.168.65.40:8000/api/dcim/rear-ports/319/
False,,,,2026-03-01T05:19:05.078035Z,,Port 28,http://192.168.65.40:8000/dcim/rear-ports/320/,320,,2026-03-01T05:19:05.078054Z,,False,,Port 28,,1,http://192.168.65.40:8000/api/dcim/rear-ports/320/
False,,,,2026-03-01T05:19:05.143951Z,,Port 29,http://192.168.65.40:8000/dcim/rear-ports/321/,321,,2026-03-01T05:19:05.143971Z,,False,,Port 29,,1,http://192.168.65.40:8000/api/dcim/rear-ports/321/
False,,,,2026-03-01T05:19:05.209104Z,,Port 30,http://192.168.65.40:8000/dcim/rear-ports/322/,322,,2026-03-01T05:19:05.209123Z,,False,,Port 30,,1,http://192.168.65.40:8000/api/dcim/rear-ports/322/
False,,,,2026-03-01T05:19:05.276498Z,,Port 31,http://192.168.65.40:8000/dcim/rear-ports/323/,323,,2026-03-01T05:19:05.276518Z,,False,,Port 31,,1,http://192.168.65.40:8000/api/dcim/rear-ports/323/
False,,,,2026-03-01T05:19:05.366055Z,,Port 32,http://192.168.65.40:8000/dcim/rear-ports/324/,324,,2026-03-01T05:19:05.366075Z,,False,,Port 32,,1,http://192.168.65.40:8000/api/dcim/rear-ports/324/
False,,,,2026-03-01T05:19:05.429242Z,,Port 33,http://192.168.65.40:8000/dcim/rear-ports/325/,325,,2026-03-01T05:19:05.429261Z,,False,,Port 33,,1,http://192.168.65.40:8000/api/dcim/rear-ports/325/
False,,,,2026-03-01T05:19:05.491453Z,,Port 34,http://192.168.65.40:8000/dcim/rear-ports/326/,326,,2026-03-01T05:19:05.491473Z,,False,,Port 34,,1,http://192.168.65.40:8000/api/dcim/rear-ports/326/
False,,,,2026-03-01T05:19:05.555170Z,,Port 35,http://192.168.65.40:8000/dcim/rear-ports/327/,327,,2026-03-01T05:19:05.555190Z,,False,,Port 35,,1,http://192.168.65.40:8000/api/dcim/rear-ports/327/
False,,,,2026-03-01T05:19:05.626036Z,,Port 36,http://192.168.65.40:8000/dcim/rear-ports/328/,328,,2026-03-01T05:19:05.626055Z,,False,,Port 36,,1,http://192.168.65.40:8000/api/dcim/rear-ports/328/
False,,,,2026-03-01T05:19:05.692682Z,,Port 37,http://192.168.65.40:8000/dcim/rear-ports/329/,329,,2026-03-01T05:19:05.692701Z,,False,,Port 37,,1,http://192.168.65.40:8000/api/dcim/rear-ports/329/
False,,,,2026-03-01T05:19:05.755698Z,,Port 38,http://192.168.65.40:8000/dcim/rear-ports/330/,330,,2026-03-01T05:19:05.755718Z,,False,,Port 38,,1,http://192.168.65.40:8000/api/dcim/rear-ports/330/
False,,,,2026-03-01T05:19:05.817519Z,,Port 39,http://192.168.65.40:8000/dcim/rear-ports/331/,331,,2026-03-01T05:19:05.817539Z,,False,,Port 39,,1,http://192.168.65.40:8000/api/dcim/rear-ports/331/
False,,,,2026-03-01T05:19:05.879762Z,,Port 40,http://192.168.65.40:8000/dcim/rear-ports/332/,332,,2026-03-01T05:19:05.879782Z,,False,,Port 40,,1,http://192.168.65.40:8000/api/dcim/rear-ports/332/
False,,,,2026-03-01T05:19:05.946646Z,,Port 41,http://192.168.65.40:8000/dcim/rear-ports/333/,333,,2026-03-01T05:19:05.946665Z,,False,,Port 41,,1,http://192.168.65.40:8000/api/dcim/rear-ports/333/
False,,,,2026-03-01T05:19:06.008281Z,,Port 42,http://192.168.65.40:8000/dcim/rear-ports/334/,334,,2026-03-01T05:19:06.008300Z,,False,,Port 42,,1,http://192.168.65.40:8000/api/dcim/rear-ports/334/
False,,,,2026-03-01T05:19:06.075695Z,,Port 43,http://192.168.65.40:8000/dcim/rear-ports/335/,335,,2026-03-01T05:19:06.075715Z,,False,,Port 43,,1,http://192.168.65.40:8000/api/dcim/rear-ports/335/
False,,,,2026-03-01T05:19:06.137333Z,,Port 44,http://192.168.65.40:8000/dcim/rear-ports/336/,336,,2026-03-01T05:19:06.137353Z,,False,,Port 44,,1,http://192.168.65.40:8000/api/dcim/rear-ports/336/
False,,,,2026-03-01T05:19:06.202896Z,,Port 45,http://192.168.65.40:8000/dcim/rear-ports/337/,337,,2026-03-01T05:19:06.202917Z,,False,,Port 45,,1,http://192.168.65.40:8000/api/dcim/rear-ports/337/
False,,,,2026-03-01T05:19:06.267757Z,,Port 46,http://192.168.65.40:8000/dcim/rear-ports/338/,338,,2026-03-01T05:19:06.267776Z,,False,,Port 46,,1,http://192.168.65.40:8000/api/dcim/rear-ports/338/
False,,,,2026-03-01T05:19:06.332825Z,,Port 47,http://192.168.65.40:8000/dcim/rear-ports/339/,339,,2026-03-01T05:19:06.332843Z,,False,,Port 47,,1,http://192.168.65.40:8000/api/dcim/rear-ports/339/
False,,,,2026-03-01T05:19:06.420581Z,,Port 48,http://192.168.65.40:8000/dcim/rear-ports/340/,340,,2026-03-01T05:19:06.420601Z,,False,,Port 48,,1,http://192.168.65.40:8000/api/dcim/rear-ports/340/
False,,,,2026-03-01T05:19:06.483217Z,,Port 1,http://192.168.65.40:8000/dcim/rear-ports/341/,341,,2026-03-01T05:19:06.483236Z,,False,,Port 1,,1,http://192.168.65.40:8000/api/dcim/rear-ports/341/
False,,,,2026-03-01T05:19:06.551847Z,,Port 2,http://192.168.65.40:8000/dcim/rear-ports/342/,342,,2026-03-01T05:19:06.551866Z,,False,,Port 2,,1,http://192.168.65.40:8000/api/dcim/rear-ports/342/
False,,,,2026-03-01T05:19:06.614419Z,,Port 3,http://192.168.65.40:8000/dcim/rear-ports/343/,343,,2026-03-01T05:19:06.614440Z,,False,,Port 3,,1,http://192.168.65.40:8000/api/dcim/rear-ports/343/
False,,,,2026-03-01T05:19:06.680244Z,,Port 4,http://192.168.65.40:8000/dcim/rear-ports/344/,344,,2026-03-01T05:19:06.680264Z,,False,,Port 4,,1,http://192.168.65.40:8000/api/dcim/rear-ports/344/
False,,,,2026-03-01T05:19:06.745388Z,,Port 5,http://192.168.65.40:8000/dcim/rear-ports/345/,345,,2026-03-01T05:19:06.745408Z,,False,,Port 5,,1,http://192.168.65.40:8000/api/dcim/rear-ports/345/
False,,,,2026-03-01T05:19:06.811970Z,,Port 6,http://192.168.65.40:8000/dcim/rear-ports/346/,346,,2026-03-01T05:19:06.811990Z,,False,,Port 6,,1,http://192.168.65.40:8000/api/dcim/rear-ports/346/
False,,,,2026-03-01T05:19:06.875403Z,,Port 7,http://192.168.65.40:8000/dcim/rear-ports/347/,347,,2026-03-01T05:19:06.875422Z,,False,,Port 7,,1,http://192.168.65.40:8000/api/dcim/rear-ports/347/
False,,,,2026-03-01T05:19:06.942140Z,,Port 8,http://192.168.65.40:8000/dcim/rear-ports/348/,348,,2026-03-01T05:19:06.942159Z,,False,,Port 8,,1,http://192.168.65.40:8000/api/dcim/rear-ports/348/
False,,,,2026-03-01T05:19:07.003799Z,,Port 9,http://192.168.65.40:8000/dcim/rear-ports/349/,349,,2026-03-01T05:19:07.003819Z,,False,,Port 9,,1,http://192.168.65.40:8000/api/dcim/rear-ports/349/
False,,,,2026-03-01T05:19:07.066960Z,,Port 10,http://192.168.65.40:8000/dcim/rear-ports/350/,350,,2026-03-01T05:19:07.066979Z,,False,,Port 10,,1,http://192.168.65.40:8000/api/dcim/rear-ports/350/
False,,,,2026-03-01T05:19:07.132053Z,,Port 11,http://192.168.65.40:8000/dcim/rear-ports/351/,351,,2026-03-01T05:19:07.132073Z,,False,,Port 11,,1,http://192.168.65.40:8000/api/dcim/rear-ports/351/
False,,,,2026-03-01T05:19:07.197264Z,,Port 12,http://192.168.65.40:8000/dcim/rear-ports/352/,352,,2026-03-01T05:19:07.197313Z,,False,,Port 12,,1,http://192.168.65.40:8000/api/dcim/rear-ports/352/
False,,,,2026-03-01T05:19:07.262066Z,,Port 13,http://192.168.65.40:8000/dcim/rear-ports/353/,353,,2026-03-01T05:19:07.262084Z,,False,,Port 13,,1,http://192.168.65.40:8000/api/dcim/rear-ports/353/
False,,,,2026-03-01T05:19:07.325894Z,,Port 14,http://192.168.65.40:8000/dcim/rear-ports/354/,354,,2026-03-01T05:19:07.325913Z,,False,,Port 14,,1,http://192.168.65.40:8000/api/dcim/rear-ports/354/
False,,,,2026-03-01T05:19:07.390304Z,,Port 15,http://192.168.65.40:8000/dcim/rear-ports/355/,355,,2026-03-01T05:19:07.390323Z,,False,,Port 15,,1,http://192.168.65.40:8000/api/dcim/rear-ports/355/
False,,,,2026-03-01T05:19:07.474306Z,,Port 16,http://192.168.65.40:8000/dcim/rear-ports/356/,356,,2026-03-01T05:19:07.474325Z,,False,,Port 16,,1,http://192.168.65.40:8000/api/dcim/rear-ports/356/
False,,,,2026-03-01T05:19:07.537045Z,,Port 17,http://192.168.65.40:8000/dcim/rear-ports/357/,357,,2026-03-01T05:19:07.537064Z,,False,,Port 17,,1,http://192.168.65.40:8000/api/dcim/rear-ports/357/
False,,,,2026-03-01T05:19:07.605968Z,,Port 18,http://192.168.65.40:8000/dcim/rear-ports/358/,358,,2026-03-01T05:19:07.605988Z,,False,,Port 18,,1,http://192.168.65.40:8000/api/dcim/rear-ports/358/
False,,,,2026-03-01T05:19:07.673043Z,,Port 19,http://192.168.65.40:8000/dcim/rear-ports/359/,359,,2026-03-01T05:19:07.673062Z,,False,,Port 19,,1,http://192.168.65.40:8000/api/dcim/rear-ports/359/
