_occupied,cable,cable_end,color,created,custom_fields,description,device,display,display_url,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,positions,rear_ports,tags,type,url
False,,,,2026-03-01T05:17:51.888864Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (76)"", ""id"": 76, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/76/""}",Port 47,http://192.168.65.40:8000/dcim/front-ports/383/,383,,2026-03-01T05:17:51.888882Z,[],,False,,Port 47,,1,"[{""position"": 1, ""rear_port"": 195, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/383/
False,,,,2026-03-01T05:17:51.949415Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (76)"", ""id"": 76, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/76/""}",Port 48,http://192.168.65.40:8000/dcim/front-ports/384/,384,,2026-03-01T05:17:51.949434Z,[],,False,,Port 48,,1,"[{""position"": 1, ""rear_port"": 196, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/384/
False,,,,2026-03-01T05:17:52.005700Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 1,http://192.168.65.40:8000/dcim/front-ports/385/,385,,2026-03-01T05:17:52.005719Z,[],,False,,Port 1,,1,"[{""position"": 1, ""rear_port"": 197, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/385/
False,,,,2026-03-01T05:17:53.088313Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 2,http://192.168.65.40:8000/dcim/front-ports/386/,386,,2026-03-01T05:17:53.088332Z,[],,False,,Port 2,,1,"[{""position"": 1, ""rear_port"": 198, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/386/
False,,,,2026-03-01T05:17:53.161403Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 3,http://192.168.65.40:8000/dcim/front-ports/387/,387,,2026-03-01T05:17:53.161422Z,[],,False,,Port 3,,1,"[{""position"": 1, ""rear_port"": 199, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/387/
False,,,,2026-03-01T05:17:53.221478Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 4,http://192.168.65.40:8000/dcim/front-ports/388/,388,,2026-03-01T05:17:53.221497Z,[],,False,,Port 4,,1,"[{""position"": 1, ""rear_port"": 200, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/388/
False,,,,2026-03-01T05:17:53.281523Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 5,http://192.168.65.40:8000/dcim/front-ports/389/,389,,2026-03-01T05:17:53.281543Z,[],,False,,Port 5,,1,"[{""position"": 1, ""rear_port"": 201, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/389/
False,,,,2026-03-01T05:17:53.337067Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 6,http://192.168.65.40:8000/dcim/front-ports/390/,390,,2026-03-01T05:17:53.337086Z,[],,False,,Port 6,,1,"[{""position"": 1, ""rear_port"": 202, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/390/
False,,,,2026-03-01T05:17:53.397091Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 7,http://192.168.65.40:8000/dcim/front-ports/391/,391,,2026-03-01T05:17:53.397111Z,[],,False,,Port 7,,1,"[{""position"": 1, ""rear_port"": 203, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/391/
False,,,,2026-03-01T05:17:53.479763Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 8,http://192.168.65.40:8000/dcim/front-ports/392/,392,,2026-03-01T05:17:53.479783Z,[],,False,,Port 8,,1,"[{""position"": 1, ""rear_port"": 204, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/392/
False,,,,2026-03-01T05:17:53.536941Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 9,http://192.168.65.40:8000/dcim/front-ports/393/,393,,2026-03-01T05:17:53.536960Z,[],,False,,Port 9,,1,"[{""position"": 1, ""rear_port"": 205, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/393/
False,,,,2026-03-01T05:17:53.599419Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 10,http://192.168.65.40:8000/dcim/front-ports/394/,394,,2026-03-01T05:17:53.599438Z,[],,False,,Port 10,,1,"[{""position"": 1, ""rear_port"": 206, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/394/
False,,,,2026-03-01T05:17:53.658654Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 11,http://192.168.65.40:8000/dcim/front-ports/395/,395,,2026-03-01T05:17:53.658673Z,[],,False,,Port 11,,1,"[{""position"": 1, ""rear_port"": 207, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/395/
False,,,,2026-03-01T05:17:53.714821Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 12,http://192.168.65.40:8000/dcim/front-ports/396/,396,,2026-03-01T05:17:53.714840Z,[],,False,,Port 12,,1,"[{""position"": 1, ""rear_port"": 208, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/396/
False,,,,2026-03-01T05:17:53.774491Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 13,http://192.168.65.40:8000/dcim/front-ports/397/,397,,2026-03-01T05:17:53.774511Z,[],,False,,Port 13,,1,"[{""position"": 1, ""rear_port"": 209, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/397/
False,,,,2026-03-01T05:17:53.832077Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 14,http://192.168.65.40:8000/dcim/front-ports/398/,398,,2026-03-01T05:17:53.832096Z,[],,False,,Port 14,,1,"[{""position"": 1, ""rear_port"": 210, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/398/
False,,,,2026-03-01T05:17:53.893280Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 15,http://192.168.65.40:8000/dcim/front-ports/399/,399,,2026-03-01T05:17:53.893301Z,[],,False,,Port 15,,1,"[{""position"": 1, ""rear_port"": 211, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/399/
False,,,,2026-03-01T05:17:53.949565Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 16,http://192.168.65.40:8000/dcim/front-ports/400/,400,,2026-03-01T05:17:53.949584Z,[],,False,,Port 16,,1,"[{""position"": 1, ""rear_port"": 212, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/400/
False,,,,2026-03-01T05:17:54.006487Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 17,http://192.168.65.40:8000/dcim/front-ports/401/,401,,2026-03-01T05:17:54.006507Z,[],,False,,Port 17,,1,"[{""position"": 1, ""rear_port"": 213, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/401/
False,,,,2026-03-01T05:17:54.064597Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 18,http://192.168.65.40:8000/dcim/front-ports/402/,402,,2026-03-01T05:17:54.064617Z,[],,False,,Port 18,,1,"[{""position"": 1, ""rear_port"": 214, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/402/
False,,,,2026-03-01T05:17:54.132986Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 19,http://192.168.65.40:8000/dcim/front-ports/403/,403,,2026-03-01T05:17:54.133006Z,[],,False,,Port 19,,1,"[{""position"": 1, ""rear_port"": 215, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/403/
False,,,,2026-03-01T05:17:54.192011Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 20,http://192.168.65.40:8000/dcim/front-ports/404/,404,,2026-03-01T05:17:54.192030Z,[],,False,,Port 20,,1,"[{""position"": 1, ""rear_port"": 216, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/404/
False,,,,2026-03-01T05:17:54.250065Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 21,http://192.168.65.40:8000/dcim/front-ports/405/,405,,2026-03-01T05:17:54.250084Z,[],,False,,Port 21,,1,"[{""position"": 1, ""rear_port"": 217, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/405/
False,,,,2026-03-01T05:17:54.310348Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 22,http://192.168.65.40:8000/dcim/front-ports/406/,406,,2026-03-01T05:17:54.310369Z,[],,False,,Port 22,,1,"[{""position"": 1, ""rear_port"": 218, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/406/
False,,,,2026-03-01T05:17:54.371811Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 23,http://192.168.65.40:8000/dcim/front-ports/407/,407,,2026-03-01T05:17:54.371832Z,[],,False,,Port 23,,1,"[{""position"": 1, ""rear_port"": 219, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/407/
False,,,,2026-03-01T05:17:54.430708Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 24,http://192.168.65.40:8000/dcim/front-ports/408/,408,,2026-03-01T05:17:54.430728Z,[],,False,,Port 24,,1,"[{""position"": 1, ""rear_port"": 220, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/408/
False,,,,2026-03-01T05:17:54.504691Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 25,http://192.168.65.40:8000/dcim/front-ports/409/,409,,2026-03-01T05:17:54.504712Z,[],,False,,Port 25,,1,"[{""position"": 1, ""rear_port"": 221, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/409/
False,,,,2026-03-01T05:17:54.576741Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 26,http://192.168.65.40:8000/dcim/front-ports/410/,410,,2026-03-01T05:17:54.576761Z,[],,False,,Port 26,,1,"[{""position"": 1, ""rear_port"": 222, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/410/
False,,,,2026-03-01T05:17:54.637419Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 27,http://192.168.65.40:8000/dcim/front-ports/411/,411,,2026-03-01T05:17:54.637438Z,[],,False,,Port 27,,1,"[{""position"": 1, ""rear_port"": 223, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/411/
False,,,,2026-03-01T05:17:54.700700Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 28,http://192.168.65.40:8000/dcim/front-ports/412/,412,,2026-03-01T05:17:54.700723Z,[],,False,,Port 28,,1,"[{""position"": 1, ""rear_port"": 224, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/412/
False,,,,2026-03-01T05:17:54.765004Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 29,http://192.168.65.40:8000/dcim/front-ports/413/,413,,2026-03-01T05:17:54.765025Z,[],,False,,Port 29,,1,"[{""position"": 1, ""rear_port"": 225, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/413/
False,,,,2026-03-01T05:17:54.831308Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 30,http://192.168.65.40:8000/dcim/front-ports/414/,414,,2026-03-01T05:17:54.831330Z,[],,False,,Port 30,,1,"[{""position"": 1, ""rear_port"": 226, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/414/
False,,,,2026-03-01T05:17:55.266570Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 31,http://192.168.65.40:8000/dcim/front-ports/415/,415,,2026-03-01T05:17:55.266595Z,[],,False,,Port 31,,1,"[{""position"": 1, ""rear_port"": 227, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/415/
False,,,,2026-03-01T05:17:55.504381Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 32,http://192.168.65.40:8000/dcim/front-ports/416/,416,,2026-03-01T05:17:55.504407Z,[],,False,,Port 32,,1,"[{""position"": 1, ""rear_port"": 228, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/416/
False,,,,2026-03-01T05:17:55.799947Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 33,http://192.168.65.40:8000/dcim/front-ports/417/,417,,2026-03-01T05:17:55.799966Z,[],,False,,Port 33,,1,"[{""position"": 1, ""rear_port"": 229, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/417/
False,,,,2026-03-01T05:17:55.904891Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 34,http://192.168.65.40:8000/dcim/front-ports/418/,418,,2026-03-01T05:17:55.904911Z,[],,False,,Port 34,,1,"[{""position"": 1, ""rear_port"": 230, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/418/
False,,,,2026-03-01T05:17:55.961044Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 35,http://192.168.65.40:8000/dcim/front-ports/419/,419,,2026-03-01T05:17:55.961063Z,[],,False,,Port 35,,1,"[{""position"": 1, ""rear_port"": 231, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/419/
False,,,,2026-03-01T05:17:57.052349Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 36,http://192.168.65.40:8000/dcim/front-ports/420/,420,,2026-03-01T05:17:57.052368Z,[],,False,,Port 36,,1,"[{""position"": 1, ""rear_port"": 232, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/420/
False,,,,2026-03-01T05:17:57.124038Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 37,http://192.168.65.40:8000/dcim/front-ports/421/,421,,2026-03-01T05:17:57.124058Z,[],,False,,Port 37,,1,"[{""position"": 1, ""rear_port"": 233, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/421/
False,,,,2026-03-01T05:17:57.182290Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 38,http://192.168.65.40:8000/dcim/front-ports/422/,422,,2026-03-01T05:17:57.182311Z,[],,False,,Port 38,,1,"[{""position"": 1, ""rear_port"": 234, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/422/
False,,,,2026-03-01T05:17:57.241865Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 39,http://192.168.65.40:8000/dcim/front-ports/423/,423,,2026-03-01T05:17:57.241885Z,[],,False,,Port 39,,1,"[{""position"": 1, ""rear_port"": 235, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/423/
False,,,,2026-03-01T05:17:57.303752Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 40,http://192.168.65.40:8000/dcim/front-ports/424/,424,,2026-03-01T05:17:57.303771Z,[],,False,,Port 40,,1,"[{""position"": 1, ""rear_port"": 236, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/424/
False,,,,2026-03-01T05:17:57.379832Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 41,http://192.168.65.40:8000/dcim/front-ports/425/,425,,2026-03-01T05:17:57.379850Z,[],,False,,Port 41,,1,"[{""position"": 1, ""rear_port"": 237, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/425/
False,,,,2026-03-01T05:17:57.437122Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 42,http://192.168.65.40:8000/dcim/front-ports/426/,426,,2026-03-01T05:17:57.437141Z,[],,False,,Port 42,,1,"[{""position"": 1, ""rear_port"": 238, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/426/
False,,,,2026-03-01T05:17:57.491828Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 43,http://192.168.65.40:8000/dcim/front-ports/427/,427,,2026-03-01T05:17:57.491846Z,[],,False,,Port 43,,1,"[{""position"": 1, ""rear_port"": 239, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/427/
False,,,,2026-03-01T05:17:57.551375Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 44,http://192.168.65.40:8000/dcim/front-ports/428/,428,,2026-03-01T05:17:57.551394Z,[],,False,,Port 44,,1,"[{""position"": 1, ""rear_port"": 240, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/428/
False,,,,2026-03-01T05:17:57.610323Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 45,http://192.168.65.40:8000/dcim/front-ports/429/,429,,2026-03-01T05:17:57.610343Z,[],,False,,Port 45,,1,"[{""position"": 1, ""rear_port"": 241, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/429/
False,,,,2026-03-01T05:17:57.674478Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 46,http://192.168.65.40:8000/dcim/front-ports/430/,430,,2026-03-01T05:17:57.674498Z,[],,False,,Port 46,,1,"[{""position"": 1, ""rear_port"": 242, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/430/
False,,,,2026-03-01T05:17:57.748741Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 47,http://192.168.65.40:8000/dcim/front-ports/431/,431,,2026-03-01T05:17:57.748760Z,[],,False,,Port 47,,1,"[{""position"": 1, ""rear_port"": 243, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/431/
False,,,,2026-03-01T05:17:57.805208Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (77)"", ""id"": 77, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/77/""}",Port 48,http://192.168.65.40:8000/dcim/front-ports/432/,432,,2026-03-01T05:17:57.805227Z,[],,False,,Port 48,,1,"[{""position"": 1, ""rear_port"": 244, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/432/
False,,,,2026-03-01T05:17:57.860488Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (78)"", ""id"": 78, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/78/""}",Port 1,http://192.168.65.40:8000/dcim/front-ports/433/,433,,2026-03-01T05:17:57.860507Z,[],,False,,Port 1,,1,"[{""position"": 1, ""rear_port"": 245, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/433/
