airflow,asset_tag,cluster,comments,config_context,config_template,console_port_count,console_server_port_count,created,custom_fields,description,device_bay_count,device_type,display,display_url,face,front_port_count,id,interface_count,inventory_item_count,last_updated,latitude,local_context_data,location,longitude,module_bay_count,name,oob_ip,owner,parent_device,platform,position,power_outlet_count,power_port_count,primary_ip,primary_ip4,primary_ip6,rack,rear_port_count,role,serial,site,status,tags,tenant,url,vc_position,vc_priority,virtual_chassis
,,,,{},,2,0,2026-03-01T04:57:18.466114Z,{},,0,"{""description"": """", ""device_count"": 2, ""display"": ""EX9214"", ""id"": 6, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""EX9214"", ""slug"": ""ex9214"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/6/""}",ncsu-coreswitch2,http://192.168.65.40:8000/dcim/devices/41/,,0,41,64,0,2026-03-01T04:57:18.466135Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,14,ncsu-coreswitch2,,,,,,0,4,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Core Switch"", ""id"": 2, ""name"": ""Core Switch"", ""slug"": ""core-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/2/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/41/,,,
,,,,{},,1,0,2026-03-01T04:57:18.621601Z,{},,0,"{""description"": """", ""device_count"": 3, ""display"": ""QFX5110-48S-4C"", ""id"": 11, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5110-48S-4C"", ""slug"": ""qfx5110-48s-4c"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/11/""}",ncsu117-distswitch1,http://192.168.65.40:8000/dcim/devices/42/,"{""label"": ""Front"", ""value"": ""front""}",0,42,53,0,2026-03-01T05:10:55.541162Z,,,,,0,ncsu117-distswitch1,,,,,36.0,0,2,,,,"{""description"": """", ""display"": ""IDF117"", ""id"": 2, ""name"": ""IDF117"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/2/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Distribution Switch"", ""id"": 3, ""name"": ""Distribution Switch"", ""slug"": ""distribution-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/3/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""D. S. Weaver Labs"", ""id"": 2, ""name"": ""D. S. Weaver Labs"", ""slug"": ""ncsu-117"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/2/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/42/,,,
,,,,{},,1,0,2026-03-01T04:57:18.870575Z,{},,0,"{""description"": """", ""device_count"": 3, ""display"": ""QFX5110-48S-4C"", ""id"": 11, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5110-48S-4C"", ""slug"": ""qfx5110-48s-4c"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/11/""}",ncsu118-distswitch1,http://192.168.65.40:8000/dcim/devices/43/,"{""label"": ""Front"", ""value"": ""front""}",0,43,53,0,2026-03-01T05:10:56.376477Z,,,,,0,ncsu118-distswitch1,,,,,36.0,0,2,,,,"{""description"": """", ""display"": ""IDF118"", ""id"": 16, ""name"": ""IDF118"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/16/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Distribution Switch"", ""id"": 3, ""name"": ""Distribution Switch"", ""slug"": ""distribution-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/3/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""Grinnells Lab"", ""id"": 17, ""name"": ""Grinnells Lab"", ""slug"": ""ncsu-118"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/17/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/43/,,,
,,,,{},,1,0,2026-03-01T04:57:19.076269Z,{},,0,"{""description"": """", ""device_count"": 3, ""display"": ""QFX5110-48S-4C"", ""id"": 11, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5110-48S-4C"", ""slug"": ""qfx5110-48s-4c"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/11/""}",ncsu128-distswitch1,http://192.168.65.40:8000/dcim/devices/44/,"{""label"": ""Front"", ""value"": ""front""}",0,44,53,0,2026-03-01T05:10:56.702046Z,,,,,0,ncsu128-distswitch1,,,,,32.0,0,2,,,,"{""description"": """", ""display"": ""IDF128"", ""id"": 1, ""name"": ""IDF128"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/1/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Distribution Switch"", ""id"": 3, ""name"": ""Distribution Switch"", ""slug"": ""distribution-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/3/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""Butler Communications"", ""id"": 1, ""name"": ""Butler Communications"", ""slug"": ""ncsu-128"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/1/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/44/,,,
,,,,{},,0,0,2026-03-01T04:57:19.281509Z,{},,0,"{""description"": """", ""device_count"": 6, ""display"": ""48-Pair Fiber Panel"", ""id"": 4, ""manufacturer"": {""description"": """", ""display"": ""Generic"", ""id"": 8, ""name"": ""Generic"", ""slug"": ""generic"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/8/""}, ""model"": ""48-Pair Fiber Panel"", ""slug"": ""48-pair-fiber-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/4/""}",PP:B117,http://192.168.65.40:8000/dcim/devices/45/,"{""label"": ""Front"", ""value"": ""front""}",48,45,0,0,2026-03-01T05:10:57.130776Z,,,,,0,PP:B117,,,,,37.0,0,0,,,,"{""description"": """", ""display"": ""Plant 1"", ""id"": 41, ""name"": ""Plant 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/41/""}",1,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/45/,,,
,,,,{},,0,0,2026-03-01T04:57:19.420387Z,{},,0,"{""description"": """", ""device_count"": 6, ""display"": ""48-Pair Fiber Panel"", ""id"": 4, ""manufacturer"": {""description"": """", ""display"": ""Generic"", ""id"": 8, ""name"": ""Generic"", ""slug"": ""generic"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/8/""}, ""model"": ""48-Pair Fiber Panel"", ""slug"": ""48-pair-fiber-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/4/""}",PP:B118,http://192.168.65.40:8000/dcim/devices/46/,"{""label"": ""Front"", ""value"": ""front""}",48,46,0,0,2026-03-01T05:10:57.513048Z,,,,,0,PP:B118,,,,,35.0,0,0,,,,"{""description"": """", ""display"": ""Plant 1"", ""id"": 41, ""name"": ""Plant 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/41/""}",1,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/46/,,,
,,,,{},,0,0,2026-03-01T04:57:19.590007Z,{},,0,"{""description"": """", ""device_count"": 6, ""display"": ""48-Pair Fiber Panel"", ""id"": 4, ""manufacturer"": {""description"": """", ""display"": ""Generic"", ""id"": 8, ""name"": ""Generic"", ""slug"": ""generic"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/8/""}, ""model"": ""48-Pair Fiber Panel"", ""slug"": ""48-pair-fiber-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/4/""}",PP:B128,http://192.168.65.40:8000/dcim/devices/47/,"{""label"": ""Front"", ""value"": ""front""}",48,47,0,0,2026-03-01T05:10:57.839498Z,,,,,0,PP:B128,,,,,39.0,0,0,,,,"{""description"": """", ""display"": ""Plant 1"", ""id"": 41, ""name"": ""Plant 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/41/""}",1,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/47/,,,
,,,,{},,0,0,2026-03-01T04:57:19.794723Z,{},,0,"{""description"": """", ""device_count"": 6, ""display"": ""48-Pair Fiber Panel"", ""id"": 4, ""manufacturer"": {""description"": """", ""display"": ""Generic"", ""id"": 8, ""name"": ""Generic"", ""slug"": ""generic"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/8/""}, ""model"": ""48-Pair Fiber Panel"", ""slug"": ""48-pair-fiber-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/4/""}",PP:MDF,http://192.168.65.40:8000/dcim/devices/48/,"{""label"": ""Front"", ""value"": ""front""}",48,48,0,0,2026-03-01T05:10:58.380776Z,,,,,0,PP:MDF,,,,,39.0,0,0,,,,"{""description"": """", ""display"": ""IDF128"", ""id"": 1, ""name"": ""IDF128"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/1/""}",1,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""Butler Communications"", ""id"": 1, ""name"": ""Butler Communications"", ""slug"": ""ncsu-128"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/1/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/48/,,,
,,,,{},,0,0,2026-03-01T04:57:20.004507Z,{},,0,"{""description"": """", ""device_count"": 6, ""display"": ""48-Pair Fiber Panel"", ""id"": 4, ""manufacturer"": {""description"": """", ""display"": ""Generic"", ""id"": 8, ""name"": ""Generic"", ""slug"": ""generic"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/8/""}, ""model"": ""48-Pair Fiber Panel"", ""slug"": ""48-pair-fiber-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/4/""}",PP:MDF,http://192.168.65.40:8000/dcim/devices/49/,"{""label"": ""Front"", ""value"": ""front""}",0,49,0,0,2026-03-01T05:10:58.837504Z,,,,,0,PP:MDF,,,,,39.0,0,0,,,,"{""description"": """", ""display"": ""IDF117"", ""id"": 2, ""name"": ""IDF117"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/2/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""D. S. Weaver Labs"", ""id"": 2, ""name"": ""D. S. Weaver Labs"", ""slug"": ""ncsu-117"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/2/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/49/,,,
,,,,{},,0,0,2026-03-01T04:57:20.206704Z,{},,0,"{""description"": """", ""device_count"": 6, ""display"": ""48-Pair Fiber Panel"", ""id"": 4, ""manufacturer"": {""description"": """", ""display"": ""Generic"", ""id"": 8, ""name"": ""Generic"", ""slug"": ""generic"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/8/""}, ""model"": ""48-Pair Fiber Panel"", ""slug"": ""48-pair-fiber-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/4/""}",PP:MDF,http://192.168.65.40:8000/dcim/devices/50/,"{""label"": ""Front"", ""value"": ""front""}",0,50,0,0,2026-03-01T05:10:59.143549Z,,,,,0,PP:MDF,,,,,39.0,0,0,,,,"{""description"": """", ""display"": ""IDF118"", ""id"": 16, ""name"": ""IDF118"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/16/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""Grinnells Lab"", ""id"": 17, ""name"": ""Grinnells Lab"", ""slug"": ""ncsu-118"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/17/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/50/,,,
,,,,{},,0,0,2026-03-01T04:57:20.408779Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (51),http://192.168.65.40:8000/dcim/devices/51/,,0,51,0,0,2026-03-01T04:57:20.408799Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Akron"", ""id"": 3, ""name"": ""DM-Akron"", ""slug"": ""dm-akron"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/3/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/51/,,,
,,,,{},,0,0,2026-03-01T04:57:20.612566Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (52),http://192.168.65.40:8000/dcim/devices/52/,,0,52,0,0,2026-03-01T04:57:20.612586Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Albany"", ""id"": 4, ""name"": ""DM-Albany"", ""slug"": ""dm-albany"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/4/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/52/,,,
,,,,{},,0,0,2026-03-01T04:57:20.819141Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (53),http://192.168.65.40:8000/dcim/devices/53/,,0,53,0,0,2026-03-01T04:57:20.819162Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Binghamton"", ""id"": 5, ""name"": ""DM-Binghamton"", ""slug"": ""dm-binghamton"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/5/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/53/,,,
,,,,{},,0,0,2026-03-01T04:57:21.021264Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (54),http://192.168.65.40:8000/dcim/devices/54/,,0,54,0,0,2026-03-01T04:57:21.021285Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Buffalo"", ""id"": 6, ""name"": ""DM-Buffalo"", ""slug"": ""dm-buffalo"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/6/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/54/,,,
,,,,{},,0,0,2026-03-01T04:57:21.329058Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (55),http://192.168.65.40:8000/dcim/devices/55/,,0,55,0,0,2026-03-01T04:57:21.329078Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Camden"", ""id"": 7, ""name"": ""DM-Camden"", ""slug"": ""dm-camden"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/7/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/55/,,,
,,,,{},,0,0,2026-03-01T04:57:21.532964Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (56),http://192.168.65.40:8000/dcim/devices/56/,,0,56,0,0,2026-03-01T04:57:21.532984Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Nashua"", ""id"": 8, ""name"": ""DM-Nashua"", ""slug"": ""dm-nashua"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/8/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/56/,,,
,,,,{},,0,0,2026-03-01T04:57:21.676592Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (57),http://192.168.65.40:8000/dcim/devices/57/,,0,57,0,0,2026-03-01T04:57:21.676613Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Pittsfield"", ""id"": 10, ""name"": ""DM-Pittsfield"", ""slug"": ""dm-pittsfield"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/10/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/57/,,,
,,,,{},,0,0,2026-03-01T04:57:21.941815Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (58),http://192.168.65.40:8000/dcim/devices/58/,,0,58,0,0,2026-03-01T04:57:21.941835Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Rochester"", ""id"": 11, ""name"": ""DM-Rochester"", ""slug"": ""dm-rochester"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/11/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/58/,,,
