_occupied,cable,cable_end,color,created,custom_fields,description,device,display,display_url,front_ports,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,positions,tags,type,url
False,,,,2026-03-01T05:19:03.198924Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (78)"", ""id"": 78, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/78/""}",Port 48,http://192.168.65.40:8000/dcim/rear-ports/292/,"[{""front_port"": 480, ""front_port_position"": 1, ""position"": 1}]",292,,2026-03-01T05:19:03.198946Z,[],,False,,Port 48,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/292/
False,,,,2026-03-01T05:19:03.269963Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 1,http://192.168.65.40:8000/dcim/rear-ports/293/,"[{""front_port"": 481, ""front_port_position"": 1, ""position"": 1}]",293,,2026-03-01T05:19:03.269982Z,[],,False,,Port 1,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/293/
False,,,,2026-03-01T05:19:03.332682Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 2,http://192.168.65.40:8000/dcim/rear-ports/294/,"[{""front_port"": 482, ""front_port_position"": 1, ""position"": 1}]",294,,2026-03-01T05:19:03.332701Z,[],,False,,Port 2,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/294/
False,,,,2026-03-01T05:19:03.401211Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 3,http://192.168.65.40:8000/dcim/rear-ports/295/,"[{""front_port"": 483, ""front_port_position"": 1, ""position"": 1}]",295,,2026-03-01T05:19:03.401232Z,[],,False,,Port 3,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/295/
False,,,,2026-03-01T05:19:03.463004Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 4,http://192.168.65.40:8000/dcim/rear-ports/296/,"[{""front_port"": 484, ""front_port_position"": 1, ""position"": 1}]",296,,2026-03-01T05:19:03.463023Z,[],,False,,Port 4,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/296/
False,,,,2026-03-01T05:19:03.527630Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 5,http://192.168.65.40:8000/dcim/rear-ports/297/,"[{""front_port"": 485, ""front_port_position"": 1, ""position"": 1}]",297,,2026-03-01T05:19:03.527649Z,[],,False,,Port 5,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/297/
False,,,,2026-03-01T05:19:03.590835Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 6,http://192.168.65.40:8000/dcim/rear-ports/298/,"[{""front_port"": 486, ""front_port_position"": 1, ""position"": 1}]",298,,2026-03-01T05:19:03.590854Z,[],,False,,Port 6,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/298/
False,,,,2026-03-01T05:19:03.654779Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 7,http://192.168.65.40:8000/dcim/rear-ports/299/,"[{""front_port"": 487, ""front_port_position"": 1, ""position"": 1}]",299,,2026-03-01T05:19:03.654801Z,[],,False,,Port 7,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/299/
False,,,,2026-03-01T05:19:03.719523Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 8,http://192.168.65.40:8000/dcim/rear-ports/300/,"[{""front_port"": 488, ""front_port_position"": 1, ""position"": 1}]",300,,2026-03-01T05:19:03.719542Z,[],,False,,Port 8,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/300/
False,,,,2026-03-01T05:19:03.786290Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 9,http://192.168.65.40:8000/dcim/rear-ports/301/,"[{""front_port"": 489, ""front_port_position"": 1, ""position"": 1}]",301,,2026-03-01T05:19:03.786309Z,[],,False,,Port 9,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/301/
False,,,,2026-03-01T05:19:03.852750Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 10,http://192.168.65.40:8000/dcim/rear-ports/302/,"[{""front_port"": 490, ""front_port_position"": 1, ""position"": 1}]",302,,2026-03-01T05:19:03.852769Z,[],,False,,Port 10,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/302/
False,,,,2026-03-01T05:19:03.917027Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 11,http://192.168.65.40:8000/dcim/rear-ports/303/,"[{""front_port"": 491, ""front_port_position"": 1, ""position"": 1}]",303,,2026-03-01T05:19:03.917046Z,[],,False,,Port 11,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/303/
False,,,,2026-03-01T05:19:03.990538Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 12,http://192.168.65.40:8000/dcim/rear-ports/304/,"[{""front_port"": 492, ""front_port_position"": 1, ""position"": 1}]",304,,2026-03-01T05:19:03.990561Z,[],,False,,Port 12,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/304/
False,,,,2026-03-01T05:19:04.060382Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 13,http://192.168.65.40:8000/dcim/rear-ports/305/,"[{""front_port"": 493, ""front_port_position"": 1, ""position"": 1}]",305,,2026-03-01T05:19:04.060401Z,[],,False,,Port 13,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/305/
False,,,,2026-03-01T05:19:04.122716Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 14,http://192.168.65.40:8000/dcim/rear-ports/306/,"[{""front_port"": 494, ""front_port_position"": 1, ""position"": 1}]",306,,2026-03-01T05:19:04.122736Z,[],,False,,Port 14,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/306/
False,,,,2026-03-01T05:19:04.189980Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 15,http://192.168.65.40:8000/dcim/rear-ports/307/,"[{""front_port"": 495, ""front_port_position"": 1, ""position"": 1}]",307,,2026-03-01T05:19:04.190000Z,[],,False,,Port 15,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/307/
False,,,,2026-03-01T05:19:04.270623Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 16,http://192.168.65.40:8000/dcim/rear-ports/308/,"[{""front_port"": 496, ""front_port_position"": 1, ""position"": 1}]",308,,2026-03-01T05:19:04.270645Z,[],,False,,Port 16,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/308/
False,,,,2026-03-01T05:19:04.350910Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 17,http://192.168.65.40:8000/dcim/rear-ports/309/,"[{""front_port"": 497, ""front_port_position"": 1, ""position"": 1}]",309,,2026-03-01T05:19:04.350929Z,[],,False,,Port 17,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/309/
False,,,,2026-03-01T05:19:04.416151Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 18,http://192.168.65.40:8000/dcim/rear-ports/310/,"[{""front_port"": 498, ""front_port_position"": 1, ""position"": 1}]",310,,2026-03-01T05:19:04.416172Z,[],,False,,Port 18,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/310/
False,,,,2026-03-01T05:19:04.480944Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 19,http://192.168.65.40:8000/dcim/rear-ports/311/,"[{""front_port"": 499, ""front_port_position"": 1, ""position"": 1}]",311,,2026-03-01T05:19:04.480963Z,[],,False,,Port 19,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/311/
False,,,,2026-03-01T05:19:04.543650Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 20,http://192.168.65.40:8000/dcim/rear-ports/312/,"[{""front_port"": 500, ""front_port_position"": 1, ""position"": 1}]",312,,2026-03-01T05:19:04.543670Z,[],,False,,Port 20,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/312/
False,,,,2026-03-01T05:19:04.605362Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 21,http://192.168.65.40:8000/dcim/rear-ports/313/,"[{""front_port"": 501, ""front_port_position"": 1, ""position"": 1}]",313,,2026-03-01T05:19:04.605382Z,[],,False,,Port 21,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/313/
False,,,,2026-03-01T05:19:04.675426Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 22,http://192.168.65.40:8000/dcim/rear-ports/314/,"[{""front_port"": 502, ""front_port_position"": 1, ""position"": 1}]",314,,2026-03-01T05:19:04.675445Z,[],,False,,Port 22,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/314/
False,,,,2026-03-01T05:19:04.753502Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 23,http://192.168.65.40:8000/dcim/rear-ports/315/,"[{""front_port"": 503, ""front_port_position"": 1, ""position"": 1}]",315,,2026-03-01T05:19:04.753522Z,[],,False,,Port 23,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/315/
False,,,,2026-03-01T05:19:04.816085Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 24,http://192.168.65.40:8000/dcim/rear-ports/316/,"[{""front_port"": 504, ""front_port_position"": 1, ""position"": 1}]",316,,2026-03-01T05:19:04.816105Z,[],,False,,Port 24,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/316/
False,,,,2026-03-01T05:19:04.879054Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 25,http://192.168.65.40:8000/dcim/rear-ports/317/,"[{""front_port"": 505, ""front_port_position"": 1, ""position"": 1}]",317,,2026-03-01T05:19:04.879073Z,[],,False,,Port 25,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/317/
False,,,,2026-03-01T05:19:04.942260Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 26,http://192.168.65.40:8000/dcim/rear-ports/318/,"[{""front_port"": 506, ""front_port_position"": 1, ""position"": 1}]",318,,2026-03-01T05:19:04.942280Z,[],,False,,Port 26,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/318/
False,,,,2026-03-01T05:19:05.013982Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 27,http://192.168.65.40:8000/dcim/rear-ports/319/,"[{""front_port"": 507, ""front_port_position"": 1, ""position"": 1}]",319,,2026-03-01T05:19:05.014003Z,[],,False,,Port 27,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/319/
False,,,,2026-03-01T05:19:05.078035Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 28,http://192.168.65.40:8000/dcim/rear-ports/320/,"[{""front_port"": 508, ""front_port_position"": 1, ""position"": 1}]",320,,2026-03-01T05:19:05.078054Z,[],,False,,Port 28,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/320/
False,,,,2026-03-01T05:19:05.143951Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 29,http://192.168.65.40:8000/dcim/rear-ports/321/,"[{""front_port"": 509, ""front_port_position"": 1, ""position"": 1}]",321,,2026-03-01T05:19:05.143971Z,[],,False,,Port 29,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/321/
False,,,,2026-03-01T05:19:05.209104Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 30,http://192.168.65.40:8000/dcim/rear-ports/322/,"[{""front_port"": 510, ""front_port_position"": 1, ""position"": 1}]",322,,2026-03-01T05:19:05.209123Z,[],,False,,Port 30,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/322/
False,,,,2026-03-01T05:19:05.276498Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 31,http://192.168.65.40:8000/dcim/rear-ports/323/,"[{""front_port"": 511, ""front_port_position"": 1, ""position"": 1}]",323,,2026-03-01T05:19:05.276518Z,[],,False,,Port 31,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/323/
False,,,,2026-03-01T05:19:05.366055Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 32,http://192.168.65.40:8000/dcim/rear-ports/324/,"[{""front_port"": 512, ""front_port_position"": 1, ""position"": 1}]",324,,2026-03-01T05:19:05.366075Z,[],,False,,Port 32,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/324/
False,,,,2026-03-01T05:19:05.429242Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 33,http://192.168.65.40:8000/dcim/rear-ports/325/,"[{""front_port"": 513, ""front_port_position"": 1, ""position"": 1}]",325,,2026-03-01T05:19:05.429261Z,[],,False,,Port 33,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/325/
False,,,,2026-03-01T05:19:05.491453Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 34,http://192.168.65.40:8000/dcim/rear-ports/326/,"[{""front_port"": 514, ""front_port_position"": 1, ""position"": 1}]",326,,2026-03-01T05:19:05.491473Z,[],,False,,Port 34,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/326/
False,,,,2026-03-01T05:19:05.555170Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 35,http://192.168.65.40:8000/dcim/rear-ports/327/,"[{""front_port"": 515, ""front_port_position"": 1, ""position"": 1}]",327,,2026-03-01T05:19:05.555190Z,[],,False,,Port 35,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/327/
False,,,,2026-03-01T05:19:05.626036Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 36,http://192.168.65.40:8000/dcim/rear-ports/328/,"[{""front_port"": 516, ""front_port_position"": 1, ""position"": 1}]",328,,2026-03-01T05:19:05.626055Z,[],,False,,Port 36,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/328/
False,,,,2026-03-01T05:19:05.692682Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 37,http://192.168.65.40:8000/dcim/rear-ports/329/,"[{""front_port"": 517, ""front_port_position"": 1, ""position"": 1}]",329,,2026-03-01T05:19:05.692701Z,[],,False,,Port 37,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/329/
False,,,,2026-03-01T05:19:05.755698Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 38,http://192.168.65.40:8000/dcim/rear-ports/330/,"[{""front_port"": 518, ""front_port_position"": 1, ""position"": 1}]",330,,2026-03-01T05:19:05.755718Z,[],,False,,Port 38,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/330/
False,,,,2026-03-01T05:19:05.817519Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 39,http://192.168.65.40:8000/dcim/rear-ports/331/,"[{""front_port"": 519, ""front_port_position"": 1, ""position"": 1}]",331,,2026-03-01T05:19:05.817539Z,[],,False,,Port 39,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/331/
False,,,,2026-03-01T05:19:05.879762Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 40,http://192.168.65.40:8000/dcim/rear-ports/332/,"[{""front_port"": 520, ""front_port_position"": 1, ""position"": 1}]",332,,2026-03-01T05:19:05.879782Z,[],,False,,Port 40,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/332/
False,,,,2026-03-01T05:19:05.946646Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 41,http://192.168.65.40:8000/dcim/rear-ports/333/,"[{""front_port"": 521, ""front_port_position"": 1, ""position"": 1}]",333,,2026-03-01T05:19:05.946665Z,[],,False,,Port 41,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/333/
False,,,,2026-03-01T05:19:06.008281Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 42,http://192.168.65.40:8000/dcim/rear-ports/334/,"[{""front_port"": 522, ""front_port_position"": 1, ""position"": 1}]",334,,2026-03-01T05:19:06.008300Z,[],,False,,Port 42,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/334/
False,,,,2026-03-01T05:19:06.075695Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 43,http://192.168.65.40:8000/dcim/rear-ports/335/,"[{""front_port"": 523, ""front_port_position"": 1, ""position"": 1}]",335,,2026-03-01T05:19:06.075715Z,[],,False,,Port 43,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/335/
False,,,,2026-03-01T05:19:06.137333Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 44,http://192.168.65.40:8000/dcim/rear-ports/336/,"[{""front_port"": 524, ""front_port_position"": 1, ""position"": 1}]",336,,2026-03-01T05:19:06.137353Z,[],,False,,Port 44,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/336/
False,,,,2026-03-01T05:19:06.202896Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 45,http://192.168.65.40:8000/dcim/rear-ports/337/,"[{""front_port"": 525, ""front_port_position"": 1, ""position"": 1}]",337,,2026-03-01T05:19:06.202917Z,[],,False,,Port 45,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/337/
False,,,,2026-03-01T05:19:06.267757Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 46,http://192.168.65.40:8000/dcim/rear-ports/338/,"[{""front_port"": 526, ""front_port_position"": 1, ""position"": 1}]",338,,2026-03-01T05:19:06.267776Z,[],,False,,Port 46,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/338/
False,,,,2026-03-01T05:19:06.332825Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 47,http://192.168.65.40:8000/dcim/rear-ports/339/,"[{""front_port"": 527, ""front_port_position"": 1, ""position"": 1}]",339,,2026-03-01T05:19:06.332843Z,[],,False,,Port 47,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/339/
False,,,,2026-03-01T05:19:06.420581Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (79)"", ""id"": 79, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/79/""}",Port 48,http://192.168.65.40:8000/dcim/rear-ports/340/,"[{""front_port"": 528, ""front_port_position"": 1, ""position"": 1}]",340,,2026-03-01T05:19:06.420601Z,[],,False,,Port 48,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/340/
False,,,,2026-03-01T05:19:06.483217Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (80)"", ""id"": 80, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/80/""}",Port 1,http://192.168.65.40:8000/dcim/rear-ports/341/,"[{""front_port"": 529, ""front_port_position"": 1, ""position"": 1}]",341,,2026-03-01T05:19:06.483236Z,[],,False,,Port 1,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/341/
False,,,,2026-03-01T05:19:06.551847Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (80)"", ""id"": 80, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/80/""}",Port 2,http://192.168.65.40:8000/dcim/rear-ports/342/,"[{""front_port"": 530, ""front_port_position"": 1, ""position"": 1}]",342,,2026-03-01T05:19:06.551866Z,[],,False,,Port 2,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/342/
