_occupied,bridge,bridge_interfaces,cable,cable_end,connected_endpoints,connected_endpoints_reachable,connected_endpoints_type,count_fhrp_groups,count_ipaddresses,created,custom_fields,description,device,display,display_url,duplex,enabled,id,l2vpn_termination,label,lag,last_updated,link_peers,link_peers_type,mac_address,mac_addresses,mark_connected,mgmt_only,mode,module,mtu,name,owner,parent,poe_mode,poe_type,primary_mac_address,qinq_svlan,rf_channel,rf_channel_frequency,rf_channel_width,rf_role,speed,tagged_vlans,tags,tx_power,type,untagged_vlan,url,vdcs,vlan_translation_policy,vrf,wireless_lans,wireless_link,wwn
False,,[],,,,,,0,0,2026-03-01T04:59:14.708542Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}",GigabitEthernet1/0/47,http://192.168.65.40:8000/dcim/interfaces/677/,,True,677,,,,2026-03-01T05:15:09.775950Z,[],,,[],False,False,,,,GigabitEthernet1/0/47,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/677/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:14.795393Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}",GigabitEthernet1/0/48,http://192.168.65.40:8000/dcim/interfaces/678/,,True,678,,,,2026-03-01T05:15:10.574927Z,[],,,[],False,False,,,,GigabitEthernet1/0/48,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/678/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:14.890251Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}",GigabitEthernet0,http://192.168.65.40:8000/dcim/interfaces/679/,,True,679,,,,2026-03-01T05:15:10.805268Z,[],,,[],False,True,,,,GigabitEthernet0,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/679/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:14.986605Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}",Po1,http://192.168.65.40:8000/dcim/interfaces/680/,,True,680,,,,2026-03-01T05:15:11.007950Z,[],,,[],False,False,,,,Po1,,,,,,,,,,,,[],[],,"{""label"": ""Link Aggregation Group (LAG)"", ""value"": ""lag""}",,http://192.168.65.40:8000/api/dcim/interfaces/680/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.078269Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}",STACK0,http://192.168.65.40:8000/dcim/interfaces/681/,,True,681,,,,2026-03-01T05:15:11.219128Z,[],,,[],False,False,,,,STACK0,,,,,,,,,,,,[],[],,"{""label"": ""Cisco StackWise"", ""value"": ""cisco-stackwise""}",,http://192.168.65.40:8000/api/dcim/interfaces/681/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.165050Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}",STACK1,http://192.168.65.40:8000/dcim/interfaces/682/,,True,682,,,,2026-03-01T05:15:11.420543Z,[],,,[],False,False,,,,STACK1,,,,,,,,,,,,[],[],,"{""label"": ""Cisco StackWise"", ""value"": ""cisco-stackwise""}",,http://192.168.65.40:8000/api/dcim/interfaces/682/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.260621Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/0/0,http://192.168.65.40:8000/dcim/interfaces/683/,,True,683,,,,2026-03-01T05:15:11.830883Z,[],,,[],False,False,,,,GigabitEthernet0/0/0,,,,,,,,,,,,[],[],,"{""label"": ""SFP (1GE)"", ""value"": ""1000base-x-sfp""}",,http://192.168.65.40:8000/api/dcim/interfaces/683/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.353026Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/0/1,http://192.168.65.40:8000/dcim/interfaces/684/,,True,684,,,,2026-03-01T05:15:12.136415Z,[],,,[],False,False,,,,GigabitEthernet0/0/1,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/684/,[],,,[],,
True,,[],"{""description"": """", ""display"": ""#118"", ""id"": 118, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/118/""}",A,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#118"", ""id"": 118, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/118/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1453, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1453/""}]",True,dcim.interface,0,0,2026-03-01T05:15:12.337544Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/0,http://192.168.65.40:8000/dcim/interfaces/1451/,,True,1451,,,,2026-03-01T06:55:57.725224Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#118"", ""id"": 118, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/118/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1453, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1453/""}]",dcim.interface,,[],False,False,,,,GigabitEthernet0/1/0,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1451/,[],,,[],,
True,,[],"{""description"": """", ""display"": ""#119"", ""id"": 119, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/119/""}",A,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#119"", ""id"": 119, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/119/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1454, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1454/""}]",True,dcim.interface,0,0,2026-03-01T05:15:12.430036Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/1,http://192.168.65.40:8000/dcim/interfaces/1452/,,True,1452,,,,2026-03-01T06:55:58.019685Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#119"", ""id"": 119, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/119/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1454, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1454/""}]",dcim.interface,,[],False,False,,,,GigabitEthernet0/1/1,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1452/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.490805Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/2,http://192.168.65.40:8000/dcim/interfaces/685/,,True,685,,,,2026-03-01T05:15:12.645810Z,[],,,[],False,False,,,,GigabitEthernet0/1/2,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/685/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.591620Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/3,http://192.168.65.40:8000/dcim/interfaces/686/,,True,686,,,,2026-03-01T05:15:12.853474Z,[],,,[],False,False,,,,GigabitEthernet0/1/3,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/686/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.685572Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/4,http://192.168.65.40:8000/dcim/interfaces/687/,,True,687,,,,2026-03-01T05:15:13.165373Z,[],,,[],False,False,,,,GigabitEthernet0/1/4,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/687/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.775158Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/5,http://192.168.65.40:8000/dcim/interfaces/688/,,True,688,,,,2026-03-01T05:15:13.470094Z,[],,,[],False,False,,,,GigabitEthernet0/1/5,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/688/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.870503Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/6,http://192.168.65.40:8000/dcim/interfaces/689/,,True,689,,,,2026-03-01T05:15:13.692492Z,[],,,[],False,False,,,,GigabitEthernet0/1/6,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/689/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:15.965370Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/7,http://192.168.65.40:8000/dcim/interfaces/690/,,True,690,,,,2026-03-01T05:15:13.989087Z,[],,,[],False,False,,,,GigabitEthernet0/1/7,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/690/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.066775Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",GigabitEthernet0/1/8,http://192.168.65.40:8000/dcim/interfaces/691/,,True,691,,,,2026-03-01T05:15:14.283125Z,[],,,[],False,False,,,,GigabitEthernet0/1/8,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/691/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.155742Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",Wlan-GigabitEthernet0/1/8,http://192.168.65.40:8000/dcim/interfaces/692/,,True,692,,,,2026-03-01T05:15:14.489019Z,[],,,[],False,False,,,,Wlan-GigabitEthernet0/1/8,,,,,,,,,,,,[],[],,"{""label"": ""IEEE 802.11ac (Wi-Fi 5)"", ""value"": ""ieee802.11ac""}",,http://192.168.65.40:8000/api/dcim/interfaces/692/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.251873Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",Cellular0/2/0,http://192.168.65.40:8000/dcim/interfaces/693/,,True,693,,,,2026-03-01T05:15:14.736075Z,[],,,[],False,False,,,,Cellular0/2/0,,,,,,,,,,,,[],[],,"{""label"": ""LTE"", ""value"": ""lte""}",,http://192.168.65.40:8000/api/dcim/interfaces/693/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.338311Z,{},,"{""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}",Po1,http://192.168.65.40:8000/dcim/interfaces/694/,,True,694,,,,2026-03-01T05:15:15.001043Z,[],,,[],False,False,,,,Po1,,,,,,,,,,,,[],[],,"{""label"": ""Link Aggregation Group (LAG)"", ""value"": ""lag""}",,http://192.168.65.40:8000/api/dcim/interfaces/694/,[],,,[],,
True,,[],"{""description"": """", ""display"": ""#118"", ""id"": 118, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/118/""}",B,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#118"", ""id"": 118, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/118/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1451, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1451/""}]",True,dcim.interface,0,0,2026-03-01T05:15:15.203862Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/1,http://192.168.65.40:8000/dcim/interfaces/1453/,,True,1453,,,,2026-03-01T06:55:57.760014Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#118"", ""id"": 118, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/118/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1451, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1451/""}]",dcim.interface,,[],False,False,,,,GigabitEthernet1/0/1,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1453/,[],,,[],,
True,,[],"{""description"": """", ""display"": ""#119"", ""id"": 119, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/119/""}",B,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#119"", ""id"": 119, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/119/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1452, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1452/""}]",True,dcim.interface,0,0,2026-03-01T05:15:15.290011Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/2,http://192.168.65.40:8000/dcim/interfaces/1454/,,True,1454,,,,2026-03-01T06:55:58.054069Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#119"", ""id"": 119, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/119/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1452, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1452/""}]",dcim.interface,,[],False,False,,,,GigabitEthernet1/0/2,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1454/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.479542Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/3,http://192.168.65.40:8000/dcim/interfaces/695/,,True,695,,,,2026-03-01T05:15:15.489574Z,[],,,[],False,False,,,,GigabitEthernet1/0/3,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/695/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.591891Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/4,http://192.168.65.40:8000/dcim/interfaces/696/,,True,696,,,,2026-03-01T05:15:15.842947Z,[],,,[],False,False,,,,GigabitEthernet1/0/4,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/696/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.690382Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/5,http://192.168.65.40:8000/dcim/interfaces/697/,,True,697,,,,2026-03-01T05:15:16.127099Z,[],,,[],False,False,,,,GigabitEthernet1/0/5,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/697/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.795504Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/6,http://192.168.65.40:8000/dcim/interfaces/698/,,True,698,,,,2026-03-01T05:15:16.441967Z,[],,,[],False,False,,,,GigabitEthernet1/0/6,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/698/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.895402Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/7,http://192.168.65.40:8000/dcim/interfaces/699/,,True,699,,,,2026-03-01T05:15:16.738363Z,[],,,[],False,False,,,,GigabitEthernet1/0/7,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/699/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:16.981034Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/8,http://192.168.65.40:8000/dcim/interfaces/700/,,True,700,,,,2026-03-01T05:15:17.050806Z,[],,,[],False,False,,,,GigabitEthernet1/0/8,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/700/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.090297Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/9,http://192.168.65.40:8000/dcim/interfaces/701/,,True,701,,,,2026-03-01T05:15:17.358953Z,[],,,[],False,False,,,,GigabitEthernet1/0/9,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/701/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.177250Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/10,http://192.168.65.40:8000/dcim/interfaces/702/,,True,702,,,,2026-03-01T05:15:18.133538Z,[],,,[],False,False,,,,GigabitEthernet1/0/10,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/702/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.277853Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/11,http://192.168.65.40:8000/dcim/interfaces/703/,,True,703,,,,2026-03-01T05:15:18.384933Z,[],,,[],False,False,,,,GigabitEthernet1/0/11,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/703/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.362604Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/12,http://192.168.65.40:8000/dcim/interfaces/704/,,True,704,,,,2026-03-01T05:15:18.689105Z,[],,,[],False,False,,,,GigabitEthernet1/0/12,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/704/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.460960Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/13,http://192.168.65.40:8000/dcim/interfaces/705/,,True,705,,,,2026-03-01T05:15:19.010294Z,[],,,[],False,False,,,,GigabitEthernet1/0/13,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/705/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.546105Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/14,http://192.168.65.40:8000/dcim/interfaces/706/,,True,706,,,,2026-03-01T05:15:19.302268Z,[],,,[],False,False,,,,GigabitEthernet1/0/14,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/706/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.632925Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/15,http://192.168.65.40:8000/dcim/interfaces/707/,,True,707,,,,2026-03-01T05:15:19.515738Z,[],,,[],False,False,,,,GigabitEthernet1/0/15,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/707/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:59:17.718025Z,{},,"{""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}",GigabitEthernet1/0/16,http://192.168.65.40:8000/dcim/interfaces/708/,,True,708,,,,2026-03-01T05:15:19.837470Z,[],,,[],False,False,,,,GigabitEthernet1/0/16,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/708/,[],,,[],,
