a_terminations,b_terminations,color,comments,created,custom_fields,description,display,display_url,id,label,last_updated,length,length_unit,owner,profile,status,tags,tenant,type,url
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#48"", ""id"": 48, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/48/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-rtr01"", ""id"": 38, ""name"": ""dmi01-yonkers-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/38/""}, ""display"": ""PSU0"", ""id"": 38, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/38/""}, ""object_id"": 38, ""object_type"": ""dcim.powerport""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#48"", ""id"": 48, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/48/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Outlet 1"", ""id"": 97, ""name"": ""Outlet 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-outlets/97/""}, ""object_id"": 97, ""object_type"": ""dcim.poweroutlet""}]",000000,,2026-03-01T05:02:28.930952Z,{},,#48,http://192.168.65.40:8000/dcim/cables/48/,48,,2026-03-01T05:02:28.983230Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/48/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#49"", ""id"": 49, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/49/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-sw01"", ""id"": 39, ""name"": ""dmi01-yonkers-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/39/""}, ""display"": ""Power Port"", ""id"": 39, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/39/""}, ""object_id"": 39, ""object_type"": ""dcim.powerport""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#49"", ""id"": 49, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/49/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Outlet 2"", ""id"": 98, ""name"": ""Outlet 2"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-outlets/98/""}, ""object_id"": 98, ""object_type"": ""dcim.poweroutlet""}]",000000,,2026-03-01T05:02:29.178167Z,{},,#49,http://192.168.65.40:8000/dcim/cables/49/,49,,2026-03-01T05:02:29.241880Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/49/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#50"", ""id"": 50, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/50/""}, ""circuit"": {""cid"": ""DEOW4921"", ""description"": """", ""display"": ""DEOW4921"", ""id"": 14, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/14/""}, ""description"": """", ""display"": ""DEOW4921: Termination Z"", ""id"": 15, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/15/""}, ""object_id"": 15, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#50"", ""id"": 50, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/50/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-sw01"", ""id"": 9, ""name"": ""dmi01-binghamton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/9/""}, ""display"": ""GigabitEthernet1/0/23"", ""id"": 157, ""name"": ""GigabitEthernet1/0/23"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/157/""}, ""object_id"": 157, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:46.938173Z,{},,#50,http://192.168.65.40:8000/dcim/cables/50/,50,,2026-03-01T05:38:47.020592Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/50/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#51"", ""id"": 51, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/51/""}, ""circuit"": {""cid"": ""DJDP9577"", ""description"": """", ""display"": ""DJDP9577"", ""id"": 15, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/15/""}, ""description"": """", ""display"": ""DJDP9577: Termination Z"", ""id"": 17, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/17/""}, ""object_id"": 17, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#51"", ""id"": 51, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/51/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/46"", ""id"": 118, ""name"": ""GigabitEthernet1/0/46"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/118/""}, ""object_id"": 118, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:47.222841Z,{},,#51,http://192.168.65.40:8000/dcim/cables/51/,51,,2026-03-01T05:38:47.302834Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/51/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#52"", ""id"": 52, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/52/""}, ""circuit"": {""cid"": ""DOQHD947"", ""description"": """", ""display"": ""DOQHD947"", ""id"": 16, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/16/""}, ""description"": """", ""display"": ""DOQHD947: Termination Z"", ""id"": 19, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/19/""}, ""object_id"": 19, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#52"", ""id"": 52, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/52/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/33"", ""id"": 105, ""name"": ""GigabitEthernet1/0/33"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/105/""}, ""object_id"": 105, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:47.424888Z,{},,#52,http://192.168.65.40:8000/dcim/cables/52/,52,,2026-03-01T05:38:47.508017Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/52/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#53"", ""id"": 53, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/53/""}, ""circuit"": {""cid"": ""JHEW3951"", ""description"": """", ""display"": ""JHEW3951"", ""id"": 17, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/17/""}, ""description"": """", ""display"": ""JHEW3951: Termination Z"", ""id"": 21, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/21/""}, ""object_id"": 21, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#53"", ""id"": 53, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/53/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/4"", ""id"": 14, ""name"": ""GigabitEthernet1/0/4"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/14/""}, ""object_id"": 14, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:47.734865Z,{},,#53,http://192.168.65.40:8000/dcim/cables/53/,53,,2026-03-01T05:38:47.815264Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/53/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#54"", ""id"": 54, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/54/""}, ""circuit"": {""cid"": ""KAGO3917"", ""description"": """", ""display"": ""KAGO3917"", ""id"": 18, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/18/""}, ""description"": """", ""display"": ""KAGO3917: Termination Z"", ""id"": 23, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/23/""}, ""object_id"": 23, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#54"", ""id"": 54, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/54/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/43"", ""id"": 53, ""name"": ""GigabitEthernet1/0/43"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/53/""}, ""object_id"": 53, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:47.938846Z,{},,#54,http://192.168.65.40:8000/dcim/cables/54/,54,,2026-03-01T05:38:48.018492Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/54/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#55"", ""id"": 55, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/55/""}, ""circuit"": {""cid"": ""KDPO0597"", ""description"": """", ""display"": ""KDPO0597"", ""id"": 19, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/19/""}, ""description"": """", ""display"": ""KDPO0597: Termination Z"", ""id"": 25, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/25/""}, ""object_id"": 25, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#55"", ""id"": 55, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/55/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-rtr01"", ""id"": 8, ""name"": ""dmi01-binghamton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/8/""}, ""display"": ""GigabitEthernet0/1/6"", ""id"": 131, ""name"": ""GigabitEthernet0/1/6"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/131/""}, ""object_id"": 131, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:48.679362Z,{},,#55,http://192.168.65.40:8000/dcim/cables/55/,55,,2026-03-01T05:38:48.759239Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/55/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#56"", ""id"": 56, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/56/""}, ""circuit"": {""cid"": ""KKDG4923"", ""description"": """", ""display"": ""KKDG4923"", ""id"": 20, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/20/""}, ""description"": """", ""display"": ""KKDG4923: Termination Z"", ""id"": 27, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/27/""}, ""object_id"": 27, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#56"", ""id"": 56, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/56/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-rtr01"", ""id"": 2, ""name"": ""dmi01-akron-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/2/""}, ""display"": ""GigabitEthernet0/0/0"", ""id"": 1, ""name"": ""GigabitEthernet0/0/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1/""}, ""object_id"": 1, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:49.477064Z,{},,#56,http://192.168.65.40:8000/dcim/cables/56/,56,,2026-03-01T05:38:49.580388Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/56/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#57"", ""id"": 57, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/57/""}, ""circuit"": {""cid"": ""KLQU4018"", ""description"": """", ""display"": ""KLQU4018"", ""id"": 21, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/21/""}, ""description"": """", ""display"": ""KLQU4018: Termination Z"", ""id"": 29, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/29/""}, ""object_id"": 29, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#57"", ""id"": 57, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/57/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-rtr01"", ""id"": 5, ""name"": ""dmi01-albany-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/5/""}, ""display"": ""GigabitEthernet0/1/3"", ""id"": 66, ""name"": ""GigabitEthernet0/1/3"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/66/""}, ""object_id"": 66, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:49.795803Z,{},,#57,http://192.168.65.40:8000/dcim/cables/57/,57,,2026-03-01T05:38:49.882837Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/57/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#58"", ""id"": 58, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/58/""}, ""circuit"": {""cid"": ""KSIR0381"", ""description"": """", ""display"": ""KSIR0381"", ""id"": 22, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/22/""}, ""description"": """", ""display"": ""KSIR0381: Termination Z"", ""id"": 31, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/31/""}, ""object_id"": 31, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#58"", ""id"": 58, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/58/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/20"", ""id"": 92, ""name"": ""GigabitEthernet1/0/20"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/92/""}, ""object_id"": 92, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:50.196988Z,{},,#58,http://192.168.65.40:8000/dcim/cables/58/,58,,2026-03-01T05:38:50.277898Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/58/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#59"", ""id"": 59, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/59/""}, ""circuit"": {""cid"": ""LQRT4981"", ""description"": """", ""display"": ""LQRT4981"", ""id"": 23, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/23/""}, ""description"": """", ""display"": ""LQRT4981: Termination Z"", ""id"": 33, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/33/""}, ""object_id"": 33, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#59"", ""id"": 59, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/59/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/7"", ""id"": 79, ""name"": ""GigabitEthernet1/0/7"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/79/""}, ""object_id"": 79, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:51.402466Z,{},,#59,http://192.168.65.40:8000/dcim/cables/59/,59,,2026-03-01T05:38:51.489022Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/59/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#60"", ""id"": 60, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/60/""}, ""circuit"": {""cid"": ""PPJQ5091"", ""description"": """", ""display"": ""PPJQ5091"", ""id"": 24, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/24/""}, ""description"": """", ""display"": ""PPJQ5091: Termination Z"", ""id"": 35, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/35/""}, ""object_id"": 35, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#60"", ""id"": 60, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/60/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/17"", ""id"": 27, ""name"": ""GigabitEthernet1/0/17"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/27/""}, ""object_id"": 27, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:51.609656Z,{},,#60,http://192.168.65.40:8000/dcim/cables/60/,60,,2026-03-01T05:38:51.692315Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/60/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#61"", ""id"": 61, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/61/""}, ""circuit"": {""cid"": ""QMKD2436"", ""description"": """", ""display"": ""QMKD2436"", ""id"": 25, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/25/""}, ""description"": """", ""display"": ""QMKD2436: Termination Z"", ""id"": 37, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/37/""}, ""object_id"": 37, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#61"", ""id"": 61, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/61/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-sw01"", ""id"": 9, ""name"": ""dmi01-binghamton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/9/""}, ""display"": ""GigabitEthernet1/0/10"", ""id"": 144, ""name"": ""GigabitEthernet1/0/10"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/144/""}, ""object_id"": 144, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:51.935751Z,{},,#61,http://192.168.65.40:8000/dcim/cables/61/,61,,2026-03-01T05:38:52.014542Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/61/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#62"", ""id"": 62, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/62/""}, ""circuit"": {""cid"": ""QPMA5027"", ""description"": """", ""display"": ""QPMA5027"", ""id"": 26, ""provider"": {""description"": """", ""display"": ""Level 3"", ""id"": 5, ""name"": ""Level 3"", ""slug"": ""level-3"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/5/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/26/""}, ""description"": """", ""display"": ""QPMA5027: Termination Z"", ""id"": 39, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/39/""}, ""object_id"": 39, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#62"", ""id"": 62, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/62/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/30"", ""id"": 40, ""name"": ""GigabitEthernet1/0/30"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/40/""}, ""object_id"": 40, ""object_type"": ""dcim.interface""}]",ffeb3b,,2026-03-01T05:38:52.242782Z,{},,#62,http://192.168.65.40:8000/dcim/cables/62/,62,,2026-03-01T05:38:52.324770Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,smf,http://192.168.65.40:8000/api/dcim/cables/62/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#63"", ""id"": 63, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/63/""}, ""circuit"": {""cid"": ""1002840283"", ""description"": """", ""display"": ""1002840283"", ""id"": 1, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/1/""}, ""description"": """", ""display"": ""1002840283: Termination Z"", ""id"": 1, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/1/""}, ""object_id"": 1, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#63"", ""id"": 63, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/63/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-rtr01"", ""id"": 2, ""name"": ""dmi01-akron-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/2/""}, ""display"": ""GigabitEthernet0/0/1"", ""id"": 2, ""name"": ""GigabitEthernet0/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/2/""}, ""object_id"": 2, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:52.444451Z,{},,#63,http://192.168.65.40:8000/dcim/cables/63/,63,,2026-03-01T05:38:52.520522Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/63/
