address,assigned_object,assigned_object_id,assigned_object_type,comments,created,custom_fields,description,display,display_url,dns_name,family,id,last_updated,nat_inside,nat_outside,owner,role,status,tags,tenant,url,vrf
172.19.0.11/24,,,,,2026-03-01T04:27:03.748257Z,{},,172.19.0.11/24,http://192.168.65.40:8000/ipam/ip-addresses/101/,,"{""label"": ""IPv4"", ""value"": 4}",101,2026-03-01T04:27:03.748281Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/101/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.12/24,,,,,2026-03-01T04:27:03.798812Z,{},,172.19.0.12/24,http://192.168.65.40:8000/ipam/ip-addresses/102/,,"{""label"": ""IPv4"", ""value"": 4}",102,2026-03-01T04:27:03.798830Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/102/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.13/24,,,,,2026-03-01T04:27:03.854087Z,{},,172.19.0.13/24,http://192.168.65.40:8000/ipam/ip-addresses/103/,,"{""label"": ""IPv4"", ""value"": 4}",103,2026-03-01T04:27:03.854104Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/103/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.14/24,,,,,2026-03-01T04:27:03.900871Z,{},,172.19.0.14/24,http://192.168.65.40:8000/ipam/ip-addresses/104/,,"{""label"": ""IPv4"", ""value"": 4}",104,2026-03-01T04:27:03.900890Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/104/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.15/24,,,,,2026-03-01T04:27:03.953983Z,{},,172.19.0.15/24,http://192.168.65.40:8000/ipam/ip-addresses/105/,,"{""label"": ""IPv4"", ""value"": 4}",105,2026-03-01T04:27:03.954000Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/105/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.16/24,,,,,2026-03-01T04:27:04.004231Z,{},,172.19.0.16/24,http://192.168.65.40:8000/ipam/ip-addresses/106/,,"{""label"": ""IPv4"", ""value"": 4}",106,2026-03-01T04:27:04.004248Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/106/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.17/24,,,,,2026-03-01T04:27:04.055128Z,{},,172.19.0.17/24,http://192.168.65.40:8000/ipam/ip-addresses/107/,,"{""label"": ""IPv4"", ""value"": 4}",107,2026-03-01T04:27:04.055146Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/107/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.18/24,,,,,2026-03-01T04:27:04.308757Z,{},,172.19.0.18/24,http://192.168.65.40:8000/ipam/ip-addresses/108/,,"{""label"": ""IPv4"", ""value"": 4}",108,2026-03-01T04:27:04.308773Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/108/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.19/24,,,,,2026-03-01T04:27:04.383534Z,{},,172.19.0.19/24,http://192.168.65.40:8000/ipam/ip-addresses/109/,,"{""label"": ""IPv4"", ""value"": 4}",109,2026-03-01T04:27:04.383551Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/109/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.20/24,,,,,2026-03-01T04:27:04.488557Z,{},,172.19.0.20/24,http://192.168.65.40:8000/ipam/ip-addresses/110/,,"{""label"": ""IPv4"", ""value"": 4}",110,2026-03-01T04:27:04.488575Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/110/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.21/24,,,,,2026-03-01T04:27:05.609609Z,{},,172.19.0.21/24,http://192.168.65.40:8000/ipam/ip-addresses/111/,,"{""label"": ""IPv4"", ""value"": 4}",111,2026-03-01T04:27:05.609625Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/111/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.22/24,,,,,2026-03-01T04:27:05.788564Z,{},,172.19.0.22/24,http://192.168.65.40:8000/ipam/ip-addresses/112/,,"{""label"": ""IPv4"", ""value"": 4}",112,2026-03-01T04:27:05.788581Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/112/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.23/24,,,,,2026-03-01T04:27:05.861063Z,{},,172.19.0.23/24,http://192.168.65.40:8000/ipam/ip-addresses/113/,,"{""label"": ""IPv4"", ""value"": 4}",113,2026-03-01T04:27:05.861080Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/113/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.24/24,,,,,2026-03-01T04:27:05.922947Z,{},,172.19.0.24/24,http://192.168.65.40:8000/ipam/ip-addresses/114/,,"{""label"": ""IPv4"", ""value"": 4}",114,2026-03-01T04:27:05.922964Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/114/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.25/24,,,,,2026-03-01T04:27:06.019960Z,{},,172.19.0.25/24,http://192.168.65.40:8000/ipam/ip-addresses/115/,,"{""label"": ""IPv4"", ""value"": 4}",115,2026-03-01T04:27:06.019976Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/115/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.26/24,,,,,2026-03-01T04:27:06.066650Z,{},,172.19.0.26/24,http://192.168.65.40:8000/ipam/ip-addresses/116/,,"{""label"": ""IPv4"", ""value"": 4}",116,2026-03-01T04:27:06.066666Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/116/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.27/24,,,,,2026-03-01T04:27:06.117222Z,{},,172.19.0.27/24,http://192.168.65.40:8000/ipam/ip-addresses/117/,,"{""label"": ""IPv4"", ""value"": 4}",117,2026-03-01T04:27:06.117239Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/117/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.28/24,,,,,2026-03-01T04:27:06.167001Z,{},,172.19.0.28/24,http://192.168.65.40:8000/ipam/ip-addresses/118/,,"{""label"": ""IPv4"", ""value"": 4}",118,2026-03-01T04:27:06.167018Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/118/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.29/24,,,,,2026-03-01T04:27:06.216277Z,{},,172.19.0.29/24,http://192.168.65.40:8000/ipam/ip-addresses/119/,,"{""label"": ""IPv4"", ""value"": 4}",119,2026-03-01T04:27:06.216294Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/119/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.30/24,,,,,2026-03-01T04:27:06.265040Z,{},,172.19.0.30/24,http://192.168.65.40:8000/ipam/ip-addresses/120/,,"{""label"": ""IPv4"", ""value"": 4}",120,2026-03-01T04:27:06.265057Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/120/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.20.0.1/24,,,,,2026-03-01T04:27:06.313675Z,{},,172.20.0.1/24,http://192.168.65.40:8000/ipam/ip-addresses/121/,,"{""label"": ""IPv4"", ""value"": 4}",121,2026-03-01T04:27:06.313692Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/121/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.2/24,,,,,2026-03-01T04:27:06.366925Z,{},,172.20.0.2/24,http://192.168.65.40:8000/ipam/ip-addresses/122/,,"{""label"": ""IPv4"", ""value"": 4}",122,2026-03-01T04:27:06.366942Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/122/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.3/24,,,,,2026-03-01T04:27:06.420262Z,{},,172.20.0.3/24,http://192.168.65.40:8000/ipam/ip-addresses/123/,,"{""label"": ""IPv4"", ""value"": 4}",123,2026-03-01T04:27:06.420281Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/123/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.4/24,,,,,2026-03-01T04:27:06.478716Z,{},,172.20.0.4/24,http://192.168.65.40:8000/ipam/ip-addresses/124/,,"{""label"": ""IPv4"", ""value"": 4}",124,2026-03-01T04:27:06.478735Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/124/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.5/24,,,,,2026-03-01T04:27:06.539330Z,{},,172.20.0.5/24,http://192.168.65.40:8000/ipam/ip-addresses/125/,,"{""label"": ""IPv4"", ""value"": 4}",125,2026-03-01T04:27:06.539351Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/125/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.6/24,,,,,2026-03-01T04:27:06.602721Z,{},,172.20.0.6/24,http://192.168.65.40:8000/ipam/ip-addresses/126/,,"{""label"": ""IPv4"", ""value"": 4}",126,2026-03-01T04:27:06.602738Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/126/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.7/24,,,,,2026-03-01T04:27:06.651006Z,{},,172.20.0.7/24,http://192.168.65.40:8000/ipam/ip-addresses/127/,,"{""label"": ""IPv4"", ""value"": 4}",127,2026-03-01T04:27:06.651022Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/127/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.8/24,,,,,2026-03-01T04:27:06.705281Z,{},,172.20.0.8/24,http://192.168.65.40:8000/ipam/ip-addresses/128/,,"{""label"": ""IPv4"", ""value"": 4}",128,2026-03-01T04:27:06.705299Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/128/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.9/24,,,,,2026-03-01T04:27:06.760090Z,{},,172.20.0.9/24,http://192.168.65.40:8000/ipam/ip-addresses/129/,,"{""label"": ""IPv4"", ""value"": 4}",129,2026-03-01T04:27:06.760107Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/129/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.10/24,,,,,2026-03-01T04:27:06.806509Z,{},,172.20.0.10/24,http://192.168.65.40:8000/ipam/ip-addresses/130/,,"{""label"": ""IPv4"", ""value"": 4}",130,2026-03-01T04:27:06.806526Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/130/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.11/24,,,,,2026-03-01T04:27:06.863347Z,{},,172.20.0.11/24,http://192.168.65.40:8000/ipam/ip-addresses/131/,,"{""label"": ""IPv4"", ""value"": 4}",131,2026-03-01T04:27:06.863364Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/131/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.12/24,,,,,2026-03-01T04:27:06.916102Z,{},,172.20.0.12/24,http://192.168.65.40:8000/ipam/ip-addresses/132/,,"{""label"": ""IPv4"", ""value"": 4}",132,2026-03-01T04:27:06.916119Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/132/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.13/24,,,,,2026-03-01T04:27:06.965466Z,{},,172.20.0.13/24,http://192.168.65.40:8000/ipam/ip-addresses/133/,,"{""label"": ""IPv4"", ""value"": 4}",133,2026-03-01T04:27:06.965483Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/133/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.14/24,,,,,2026-03-01T04:27:07.017781Z,{},,172.20.0.14/24,http://192.168.65.40:8000/ipam/ip-addresses/134/,,"{""label"": ""IPv4"", ""value"": 4}",134,2026-03-01T04:27:07.017798Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/134/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.15/24,,,,,2026-03-01T04:27:07.069401Z,{},,172.20.0.15/24,http://192.168.65.40:8000/ipam/ip-addresses/135/,,"{""label"": ""IPv4"", ""value"": 4}",135,2026-03-01T04:27:07.069419Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/135/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.16/24,,,,,2026-03-01T04:27:07.124015Z,{},,172.20.0.16/24,http://192.168.65.40:8000/ipam/ip-addresses/136/,,"{""label"": ""IPv4"", ""value"": 4}",136,2026-03-01T04:27:07.124032Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/136/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.17/24,,,,,2026-03-01T04:27:07.172968Z,{},,172.20.0.17/24,http://192.168.65.40:8000/ipam/ip-addresses/137/,,"{""label"": ""IPv4"", ""value"": 4}",137,2026-03-01T04:27:07.172984Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/137/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.18/24,,,,,2026-03-01T04:27:07.225185Z,{},,172.20.0.18/24,http://192.168.65.40:8000/ipam/ip-addresses/138/,,"{""label"": ""IPv4"", ""value"": 4}",138,2026-03-01T04:27:07.225202Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/138/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.19/24,,,,,2026-03-01T04:27:07.274982Z,{},,172.20.0.19/24,http://192.168.65.40:8000/ipam/ip-addresses/139/,,"{""label"": ""IPv4"", ""value"": 4}",139,2026-03-01T04:27:07.274999Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/139/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.20/24,,,,,2026-03-01T04:27:07.321338Z,{},,172.20.0.20/24,http://192.168.65.40:8000/ipam/ip-addresses/140/,,"{""label"": ""IPv4"", ""value"": 4}",140,2026-03-01T04:27:07.321355Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/140/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.21/24,,,,,2026-03-01T04:27:07.375207Z,{},,172.20.0.21/24,http://192.168.65.40:8000/ipam/ip-addresses/141/,,"{""label"": ""IPv4"", ""value"": 4}",141,2026-03-01T04:27:07.375224Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/141/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.22/24,,,,,2026-03-01T04:27:07.428352Z,{},,172.20.0.22/24,http://192.168.65.40:8000/ipam/ip-addresses/142/,,"{""label"": ""IPv4"", ""value"": 4}",142,2026-03-01T04:27:07.428369Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/142/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.23/24,,,,,2026-03-01T04:27:07.489329Z,{},,172.20.0.23/24,http://192.168.65.40:8000/ipam/ip-addresses/143/,,"{""label"": ""IPv4"", ""value"": 4}",143,2026-03-01T04:27:07.489346Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/143/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.24/24,,,,,2026-03-01T04:27:07.541568Z,{},,172.20.0.24/24,http://192.168.65.40:8000/ipam/ip-addresses/144/,,"{""label"": ""IPv4"", ""value"": 4}",144,2026-03-01T04:27:07.541585Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/144/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.25/24,,,,,2026-03-01T04:27:07.606496Z,{},,172.20.0.25/24,http://192.168.65.40:8000/ipam/ip-addresses/145/,,"{""label"": ""IPv4"", ""value"": 4}",145,2026-03-01T04:27:07.606518Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/145/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.26/24,,,,,2026-03-01T04:27:07.663304Z,{},,172.20.0.26/24,http://192.168.65.40:8000/ipam/ip-addresses/146/,,"{""label"": ""IPv4"", ""value"": 4}",146,2026-03-01T04:27:07.663321Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/146/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.27/24,,,,,2026-03-01T04:27:07.717063Z,{},,172.20.0.27/24,http://192.168.65.40:8000/ipam/ip-addresses/147/,,"{""label"": ""IPv4"", ""value"": 4}",147,2026-03-01T04:27:07.717080Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/147/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.28/24,,,,,2026-03-01T04:27:07.762641Z,{},,172.20.0.28/24,http://192.168.65.40:8000/ipam/ip-addresses/148/,,"{""label"": ""IPv4"", ""value"": 4}",148,2026-03-01T04:27:07.762659Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/148/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.29/24,,,,,2026-03-01T04:27:07.819385Z,{},,172.20.0.29/24,http://192.168.65.40:8000/ipam/ip-addresses/149/,,"{""label"": ""IPv4"", ""value"": 4}",149,2026-03-01T04:27:07.819402Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/149/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
172.20.0.30/24,,,,,2026-03-01T04:27:07.869298Z,{},,172.20.0.30/24,http://192.168.65.40:8000/ipam/ip-addresses/150/,,"{""label"": ""IPv4"", ""value"": 4}",150,2026-03-01T04:27:07.869315Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/150/,"{""description"": """", ""display"": ""Echo (65000:500)"", ""id"": 5, ""name"": ""Echo"", ""rd"": ""65000:500"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/5/""}"
192.168.0.1/22,,,,,2026-03-01T04:27:07.933844Z,{},,192.168.0.1/22,http://192.168.65.40:8000/ipam/ip-addresses/151/,,"{""label"": ""IPv4"", ""value"": 4}",151,2026-03-01T04:27:07.933862Z,,[],,,"{""label"": ""Reserved"", ""value"": ""reserved""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/151/,
